"age","years_exp","stats_id","birth_country","competitions","college","full_name","birth_date","practice_participation","depth_chart_position","rotoworld_id","pandascore_id","rotowire_id","active","fantasy_data_id","team","birth_state","weight","opta_id","search_rank","fantasy_positions","status","injury_body_part","sport","injury_notes","high_school","sportradar_id","team_changed_at","first_name","yahoo_id","gsis_id","kalshi_id","birth_city","swish_id","metadata","last_name","hashtag","search_first_name","depth_chart_order","injury_status","position","news_updated","player_id","practice_description","oddsjam_id","team_abbr","search_last_name","height","number","search_full_name","injury_start_date","espn_id","dupes"
NA,NA,NA,NA,"[]","","Hugo Ollas",NA,NA,NA,NA,NA,NA,"True",NA,"NYR",NA,220,NA,NA,"","ACT",NA,"nhl",NA,NA,"c60f14f0-b930-4ccc-8724-6c665adc92d2",NA,"Hugo",NA,NA,NA,NA,9013857,"{'birth_date': '2002-04-24', 'birth_place': 'Linkoping,, SWE', 'channel_id': '1274605217731584000', 'college': '', 'draft_pick': '197', 'draft_round': '7', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}","Ollas","#hugoollas-NHL-NYR-80","hugo",NA,NA,"G",NA,"3508",NA,NA,NA,"ollas",79,80,"hugoollas",NA,5188327,1
NA,NA,NA,NA,"[]","Robert Morris","Reid Cooper",NA,NA,NA,NA,NA,NA,"True",NA,"WSH",NA,190,NA,NA,"","ACT",NA,"nhl",NA,NA,"4d71922f-decf-4fe2-b251-122b933b5405",NA,"Reid",NA,NA,NA,NA,9015246,"{'birth_date': '1998-07-01', 'birth_place': 'Corman Park, SK, CAN', 'college': 'Robert Morris', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Cooper","#reidcooper-NHL-WSH-97","reid",NA,NA,"G",NA,"1752",NA,NA,NA,"cooper",74,97,"reidcooper",NA,5141959,1
NA,NA,NA,NA,"[]","Michigan","Erik Portillo",NA,NA,NA,NA,NA,NA,"True",NA,"LA",NA,218,NA,NA,"","ACT",NA,"nhl",NA,NA,"fd181986-c577-4d51-9a1d-acefb65e3a9e",NA,"Erik",NA,NA,NA,NA,9015248,"{'birth_date': '2000-09-03', 'birth_place': 'Gothenburg,, SWE', 'channel_id': '1163246199759716352', 'college': 'Michigan', 'draft_pick': '67', 'draft_round': '3', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}","Portillo","#erikportillo-NHL-LA-1","erik",NA,NA,"G",NA,"3063",NA,NA,NA,"portillo",78,1,"erikportillo",NA,4781548,1
NA,4,NA,NA,"[]","","Connor Bunnaman",NA,NA,NA,NA,NA,NA,"True",NA,"FLA",NA,207,NA,NA,"","ACT",NA,"nhl",NA,NA,"82fa125c-41b6-4de4-a335-58705901c355",NA,"Connor",NA,NA,NA,NA,9000850,"{'birth_date': '1998-04-16', 'birth_place': 'Guelph, ON, CAN', 'college': '', 'draft_pick': '109', 'draft_round': '4', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2019'}","Bunnaman","#connorbunnaman-NHL-FLA-26","connor",NA,NA,"C",NA,"1852",NA,NA,NA,"bunnaman",73,26,"connorbunnaman",NA,4063253,1
NA,NA,NA,NA,"[]","","Marcus Kearsey",NA,NA,NA,NA,NA,NA,"True",NA,"CBJ",NA,175,NA,NA,"","ACT",NA,"nhl",NA,NA,"51ab030d-c8d5-4d37-8a46-28d16899f281",NA,"Marcus",NA,NA,NA,NA,9025166,"{'birth_date': '2006-03-17', 'birth_place': 'Deer Lake, NL, CAN', 'channel_id': '1274242739654897664', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Kearsey","#marcuskearsey-NHL-CBJ-49","marcus",NA,NA,"D",NA,"3544",NA,NA,NA,"kearsey",71,49,"marcuskearsey",NA,5310518,1
NA,NA,NA,NA,"[]","","Marshall Finnie",NA,NA,NA,NA,NA,NA,"True",NA,"TOR",NA,195,NA,NA,"","ACT",NA,"nhl",NA,NA,"1a465c91-2d1b-4393-bf12-69dcf76f2d76",NA,"Marshall",NA,NA,NA,NA,9025212,"{'birth_date': '2004-01-02', 'birth_place': 'Lethbridge, AB, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Finnie","#marshallfinnie-NHL-TOR-66","marshall",NA,NA,"C",NA,"3631",NA,NA,NA,"finnie",74,66,"marshallfinnie",NA,NA,1
NA,7,NA,NA,"[]","","Clark Bishop",NA,NA,NA,NA,NA,NA,"True",NA,"CGY",NA,197,NA,NA,"","ACT",NA,"nhl",NA,NA,"4a3b2bea-9013-4a83-9bee-403769080f7d",NA,"Clark",NA,NA,NA,NA,9000256,"{'birth_date': '1996-03-29', 'birth_place': ""St. John's, NL, CAN"", 'channel_id': '1188251093549711360', 'college': '', 'draft_pick': '127', 'draft_round': '5', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2018'}","Bishop","#clarkbishop-NHL-CGY-61","clark",NA,NA,"C",NA,"1913",NA,NA,NA,"bishop",73,61,"clarkbishop",NA,3149716,1
NA,14,NA,NA,"[]","","Pat Maroon",NA,NA,NA,NA,NA,NA,"True",NA,"CHI",NA,234,NA,NA,"","ACT",NA,"nhl",NA,NA,"4277414c-0f24-11e2-8525-18a905767e44",NA,"Pat",NA,NA,NA,NA,8474034,"{'birth_date': '1988-04-23', 'birth_place': 'St. Louis, MO, USA', 'channel_id': '1157131040620302336', 'college': '', 'draft_pick': '161', 'draft_round': '6', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2011'}","Maroon","#patmaroon-NHL-CHI-77","pat",NA,NA,"LW",NA,"1724",NA,NA,NA,"maroon",75,77,"patmaroon",NA,3853,1
NA,1,NA,NA,"[]","Maine","Victor Ostman",NA,NA,NA,NA,NA,NA,"True",NA,"SEA",NA,205,NA,NA,"","ACT",NA,"nhl",NA,NA,"13044114-6928-48fe-831d-f63001bbafa7",NA,"Victor",NA,NA,NA,NA,9024851,"{'birth_date': '2000-10-03', 'birth_place': 'Danderyd,, SWE', 'channel_id': '1194472117958098944', 'college': 'Maine', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2024'}","Ostman","#victorostman-NHL-SEA-1","victor",NA,NA,"G",NA,"3608",NA,NA,NA,"ostman",76,1,"victorostman",NA,5206691,1
NA,NA,NA,NA,"[]","","Tarun Fizer",NA,NA,NA,NA,NA,NA,"True",NA,"OTT",NA,168,NA,NA,"","ACT",NA,"nhl",NA,NA,"fce811ed-df9e-4234-be67-58a48dc100e5",NA,"Tarun",NA,NA,NA,NA,9014523,"{'birth_date': '2001-03-01', 'birth_place': 'Chestermere, AB, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Fizer","#tarunfizer-NHL-OTT-57","tarun",NA,NA,"RW",NA,"3088",NA,NA,NA,"fizer",71,57,"tarunfizer",NA,5175309,1
NA,11,NA,NA,"[]","","Brett Kulak",NA,NA,NA,NA,NA,NA,"True",NA,"EDM",NA,192,NA,NA,"","ACT",NA,"nhl",NA,NA,"4b3d22af-85b6-439e-8323-6d9b79a61f6a",NA,"Brett",NA,NA,NA,NA,8476967,"{'birth_date': '1994-01-06', 'birth_place': 'Edmonton, AB, CAN', 'channel_id': '1157131017052508160', 'college': '', 'draft_pick': '105', 'draft_round': '4', 'draft_year': '2012', 'high_school': '', 'rookie_year': '2014'}","Kulak","#brettkulak-NHL-EDM-27","brett",NA,NA,"D",NA,"1265",NA,NA,NA,"kulak",74,27,"brettkulak",NA,3068665,1
NA,10,NA,NA,"[]","","Nick Paul",NA,NA,NA,NA,NA,NA,"True",NA,"TB",NA,230,NA,NA,"","ACT",NA,"nhl",NA,NA,"a1019d67-fb85-43e6-87cf-4b964489a5f3",NA,"Nick",NA,NA,NA,NA,8477426,"{'birth_date': '1995-03-20', 'birth_place': 'Mississauga, ON, CAN', 'channel_id': '1157131272758251520', 'college': '', 'draft_pick': '101', 'draft_round': '4', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2015'}","Paul","#nickpaul-NHL-TB-20","nick",NA,NA,"LW",NA,"1736",NA,NA,NA,"paul",76,20,"nickpaul",NA,3042111,1
NA,14,NA,NA,"[]","Wisconsin","Craig Smith",NA,NA,NA,NA,NA,NA,"True",NA,"DET",NA,203,NA,NA,"","ACT",NA,"nhl",NA,NA,"42c8522c-0f24-11e2-8525-18a905767e44",NA,"Craig",NA,NA,NA,NA,8475225,"{'birth_date': '1989-09-05', 'birth_place': 'Madison, WI, USA', 'channel_id': '1157131042562265088', 'college': 'Wisconsin', 'draft_pick': '98', 'draft_round': '4', 'draft_year': '2009', 'high_school': '', 'rookie_year': '2011'}","Smith","#craigsmith-NHL-DET-15","craig",NA,NA,"C",NA,"1746",NA,NA,NA,"smith",73,15,"craigsmith",NA,2570752,1
NA,NA,NA,NA,"[]","LIU","John Gormley",NA,NA,NA,NA,NA,NA,"True",NA,"SJ",NA,215,NA,NA,"","ACT",NA,"nhl",NA,NA,"7420b8dd-e068-4898-ac1e-cffd1dfc624b",NA,"John",NA,NA,NA,NA,NA,"{'birth_date': '2000-08-19', 'birth_place': 'Bronx, NY, USA', 'channel_id': '1274544600828121088', 'college': 'LIU', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Gormley","#johngormley-NHL-SJ-79","john",NA,NA,"D",NA,"4052",NA,NA,NA,"gormley",76,79,"johngormley",NA,NA,1
NA,6,NA,NA,"[]","Denver","Will Butcher",NA,NA,NA,NA,NA,NA,"True",NA,"PIT",NA,190,NA,NA,"","IR",NA,"nhl",NA,NA,"5a1b9720-3095-4c8e-9ae7-f3654e2724db",NA,"Will",NA,NA,NA,NA,9012215,"{'birth_date': '1995-01-06', 'birth_place': 'Sun Prairie, WI, USA', 'college': 'Denver', 'draft_pick': '123', 'draft_round': '5', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2017'}","Butcher","#willbutcher-NHL-PIT-33","will",NA,NA,"D",NA,"2260",NA,NA,NA,"butcher",70,33,"willbutcher",NA,NA,1
NA,17,NA,NA,"[]","","Sam Gagner",NA,NA,NA,NA,NA,NA,"True",NA,"CAR",NA,197,NA,NA,"","ACT",NA,"nhl",NA,NA,"42ae4eb8-0f24-11e2-8525-18a905767e44",NA,"Sam",NA,NA,NA,NA,8474040,"{'birth_date': '1989-08-10', 'birth_place': 'London, ON, CAN', 'college': '', 'draft_pick': '6', 'draft_round': '1', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2007'}","Gagner","#samgagner-NHL-CAR-15","sam",NA,NA,"C",NA,"1771",NA,NA,NA,"gagner",71,15,"samgagner",NA,3808,1
NA,1,NA,NA,"[]","","Sam Rinzel",NA,NA,NA,NA,NA,NA,"True",NA,"CHI",NA,177,NA,NA,"","ACT",NA,"nhl",NA,NA,"a9a5c9c4-43d7-46b2-824a-67d59f0dc22d",NA,"Sam",NA,NA,NA,NA,NA,"{'birth_date': '2004-06-25', 'birth_place': 'Chanhassen, MN, USA', 'channel_id': '1213240663852728320', 'college': '', 'draft_pick': '25', 'draft_round': '1', 'draft_year': '2022', 'high_school': '', 'rookie_year': '2024'}","Rinzel","#samrinzel-NHL-CHI-6","sam",NA,NA,"D",NA,"3716",NA,NA,NA,"rinzel",76,6,"samrinzel",NA,5080173,1
NA,NA,NA,NA,"[]","","Melvin Strahl",NA,NA,NA,NA,NA,NA,"True",NA,"CBJ",NA,163,NA,NA,"","NWT",NA,"nhl",NA,NA,"a846c14b-a408-482f-8986-abd29876db62",NA,"Melvin",NA,NA,NA,NA,NA,"{'birth_date': '2005-03-18', 'birth_place': 'Solleftea,, SWE', 'college': '', 'draft_pick': '156', 'draft_round': '5', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}","Strahl","#melvinstrahl-NHL-CBJ","melvin",NA,NA,"G",NA,"2155",NA,NA,NA,"strahl",75,NA,"melvinstrahl",NA,5188516,1
NA,NA,NA,NA,"[]","","Viktor Norringer",NA,NA,NA,NA,NA,NA,"True",NA,"NSH",NA,196,NA,NA,"","UDP",NA,"nhl",NA,NA,"2de4a54c-b063-454f-bd43-59440da63248",NA,"Viktor",NA,NA,NA,NA,NA,"{'birth_date': '2006-08-31', 'birth_place': 'Lerkil,, SWE', 'college': '', 'draft_pick': '127', 'draft_round': '4', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Norringer","#viktornorringer-NHL-NSH","viktor",NA,NA,"LW",NA,"3289",NA,NA,NA,"norringer",75,NA,"viktornorringer",NA,5310507,1
NA,18,NA,NA,"[]","UMass","Jonathan Quick",NA,NA,NA,NA,NA,NA,"True",NA,"NYR",NA,220,NA,NA,"","ACT",NA,"nhl",NA,NA,"4284802d-0f24-11e2-8525-18a905767e44",NA,"Jonathan",NA,NA,NA,NA,8471734,"{'birth_date': '1986-01-21', 'birth_place': 'Milford, CT, USA', 'channel_id': '1157131223626174464', 'college': 'UMass', 'draft_pick': '72', 'draft_round': '3', 'draft_year': '2005', 'high_school': '', 'rookie_year': '2007'}","Quick","#jonathanquick-NHL-NYR-32","jonathan",NA,NA,"G",NA,"1036",NA,NA,NA,"quick",73,32,"jonathanquick",NA,3634,1
NA,NA,NA,NA,"[]","","Otto Salin",NA,NA,NA,NA,NA,NA,"True",NA,"LA",NA,195,NA,NA,"","ACT",NA,"nhl",NA,NA,"c3075034-20e3-491e-aa72-2839da456175",NA,"Otto",NA,NA,NA,NA,NA,"{'birth_date': '2004-03-07', 'birth_place': 'Helsinki,, FIN', 'channel_id': '1274605010713321472', 'college': '', 'draft_pick': '148', 'draft_round': '5', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}","Salin","#ottosalin-NHL-LA-60","otto",NA,NA,"D",NA,"4091",NA,NA,NA,"salin",72,60,"ottosalin",NA,5188575,1
NA,10,NA,NA,"[]","","Josh Leivo",NA,NA,NA,NA,NA,NA,"True",NA,"STL",NA,192,NA,NA,"","ACT",NA,"nhl",NA,NA,"3e950b2f-f3b8-4057-aa52-5914b4907872",NA,"Josh",NA,NA,NA,NA,8476410,"{'birth_date': '1993-05-26', 'birth_place': 'Innisfil, ON, CAN', 'college': '', 'draft_pick': '86', 'draft_round': '3', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2013'}","Leivo","#joshleivo-NHL-STL-17","josh",NA,NA,"LW",NA,"1369",NA,NA,NA,"leivo",74,17,"joshleivo",NA,2590559,1
NA,7,NA,NA,"[]","","Rasmus Dahlin",NA,NA,NA,NA,NA,NA,"True",NA,"BUF",NA,204,NA,NA,"","ACT",NA,"nhl",NA,NA,"a719751e-58f4-44e6-a8a3-b0fcfe5add7c",NA,"Rasmus",NA,NA,NA,NA,9012555,"{'birth_date': '2000-04-13', 'birth_place': 'Lidkoping,, SWE', 'channel_id': '1157131140092416000', 'college': '', 'draft_pick': '1', 'draft_round': '1', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2018'}","Dahlin","#rasmusdahlin-NHL-BUF-26","rasmus",NA,NA,"D",NA,"1491",NA,NA,NA,"dahlin",75,26,"rasmusdahlin",NA,4294163,1
NA,NA,NA,NA,"[]","","Pano Fimis",NA,NA,NA,NA,NA,NA,"True",NA,"CBJ",NA,183,NA,NA,"","ACT",NA,"nhl",NA,NA,"9bc257c1-e879-4fed-8651-646e66a308d3",NA,"Pano",NA,NA,NA,NA,9025117,"{'birth_date': '2004-06-17', 'birth_place': 'Richmond Hill, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Fimis","#panofimis-NHL-CBJ-92","pano",NA,NA,"C",NA,"3472",NA,NA,NA,"fimis",71,92,"panofimis",NA,5238136,1
NA,NA,NA,NA,"[]","","Ryan McGuire",NA,NA,NA,NA,NA,NA,"True",NA,"MIN",NA,176,NA,NA,"","ACT",NA,"nhl",NA,NA,"6d95a180-30a1-41a9-8833-dfc8e1f4ee62",NA,"Ryan",NA,NA,NA,NA,NA,"{'birth_date': '2002-07-27', 'birth_place': 'Sainte-Agathe-des-Monts, QC, CAN', 'channel_id': '1274544620465852416', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","McGuire","#ryanmcguire-NHL-MIN-84","ryan",NA,NA,"C",NA,"4066",NA,NA,NA,"mcguire",72,84,"ryanmcguire",NA,NA,1
NA,7,NA,NA,"[]","Denver","Logan O'Connor",NA,NA,NA,NA,NA,NA,"True",NA,"COL",NA,175,NA,NA,"","ACT",NA,"nhl",NA,NA,"1cb1b41a-02ec-47dc-9252-9e779c677390",NA,"Logan",NA,NA,NA,NA,9012549,"{'birth_date': '1996-08-14', 'birth_place': 'Missouri City, TX, USA', 'channel_id': '1157130996525584384', 'college': 'Denver', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2018'}","O'Connor","#loganoconnor-NHL-COL-25","logan",NA,NA,"RW",NA,"1225",NA,NA,NA,"oconnor",72,25,"loganoconnor",NA,3988782,1
NA,5,NA,NA,"[]","","Steven Lorentz",NA,NA,NA,NA,NA,NA,"True",NA,"TOR",NA,216,NA,NA,"","ACT",NA,"nhl",NA,NA,"e27ebc0b-215a-4aae-bf89-b7221aa85e00",NA,"Steven",NA,NA,NA,NA,9000607,"{'birth_date': '1996-04-13', 'birth_place': 'Kitchener, ON, CAN', 'channel_id': '1157131188259803136', 'college': '', 'draft_pick': '186', 'draft_round': '7', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2020'}","Lorentz","#stevenlorentz-NHL-TOR-18","steven",NA,NA,"C",NA,"1142",NA,NA,NA,"lorentz",76,18,"stevenlorentz",NA,3939658,1
NA,NA,NA,NA,"[]","","Lasse Boelius",NA,NA,NA,NA,NA,NA,"True",NA,"ANA",NA,188,NA,NA,"","UDP",NA,"nhl",NA,NA,"403fface-d4dc-429c-b3a9-e56fa6e86a0f",NA,"Lasse",NA,NA,NA,NA,NA,"{'birth_date': '2007-03-16', 'birth_place': 'Pori,, FIN', 'channel_id': '1244768484949250048', 'college': '', 'draft_pick': '60', 'draft_round': '2', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}","Boelius","#lasseboelius-NHL-ANA","lasse",NA,NA,"D",NA,"3856",NA,NA,NA,"boelius",73,NA,"lasseboelius",NA,5292000,1
NA,NA,NA,NA,"[]","","Kim Nousiainen",NA,NA,NA,NA,NA,NA,"True",NA,"LA",NA,170,NA,NA,"","ACT",NA,"nhl",NA,NA,"9865346a-480e-488d-bddc-4ab3636886cf",NA,"Kim",NA,NA,NA,NA,NA,"{'birth_date': '2000-11-14', 'birth_place': 'Leppavirta,, FIN', 'college': '', 'draft_pick': '119', 'draft_round': '4', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}","Nousiainen","#kimnousiainen-NHL-LA-70","kim",NA,NA,"D",NA,"3048",NA,NA,NA,"nousiainen",69,70,"kimnousiainen",NA,NA,1
NA,NA,NA,NA,"[]","Niagara","Joseph O'Brien",NA,NA,NA,NA,NA,NA,"True",NA,"DAL",NA,175,NA,NA,"","ACT",NA,"nhl",NA,NA,"27a86eb1-12a0-4b0b-88ee-405570fb53af",NA,"Joseph",NA,NA,NA,NA,NA,"{'birth_date': '1995-02-14', 'birth_place': 'Clayton, MO, USA', 'college': 'Niagara', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","O'Brien","#josephobrien-NHL-DAL-1","joseph",NA,NA,"G",NA,"3164",NA,NA,NA,"obrien",71,1,"josephobrien",NA,NA,1
NA,NA,NA,NA,"[]","","Brendan Dunphy",NA,NA,NA,NA,NA,NA,"True",NA,"FLA",NA,201,NA,NA,"","UDP",NA,"nhl",NA,NA,"2830b357-e426-4a94-a81b-260332a88743",NA,"Brendan",NA,NA,NA,NA,NA,"{'birth_date': '2006-02-02', 'birth_place': 'San Diego, CA, USA', 'channel_id': '1244828865432408064', 'college': '', 'draft_pick': '197', 'draft_round': '7', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}","Dunphy","#brendandunphy-NHL-FLA","brendan",NA,NA,"D",NA,"3942",NA,NA,NA,"dunphy",77,NA,"brendandunphy",NA,NA,1
NA,4,NA,NA,"[]","Western Michigan","Wade Allison",NA,NA,NA,NA,NA,NA,"True",NA,"NSH",NA,205,NA,NA,"","M-LEAGUE",NA,"nhl",NA,NA,"cdab3dfb-0088-40b3-9613-2b8f38fc0103",NA,"Wade",NA,NA,NA,NA,9001016,"{'birth_date': '1997-10-14', 'birth_place': 'Carman, MB, CAN', 'college': 'Western Michigan', 'draft_pick': '52', 'draft_round': '2', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2020'}","Allison","#wadeallison-NHL-NSH-17","wade",NA,NA,"RW",NA,"1687",NA,NA,NA,"allison",74,17,"wadeallison",NA,4392158,1
NA,17,NA,NA,"[]","","Trevor Lewis",NA,NA,NA,NA,NA,NA,"True",NA,"LA",NA,205,NA,NA,"","ACT",NA,"nhl",NA,NA,"427d4479-0f24-11e2-8525-18a905767e44",NA,"Trevor",NA,NA,NA,NA,8473453,"{'birth_date': '1987-01-08', 'birth_place': 'Salt Lake City, UT, USA', 'channel_id': '1157130924127703040', 'college': '', 'draft_pick': '17', 'draft_round': '1', 'draft_year': '2006', 'high_school': '', 'rookie_year': '2008'}","Lewis","#trevorlewis-NHL-LA-61","trevor",NA,NA,"C",NA,"1175",NA,NA,NA,"lewis",73,61,"trevorlewis",NA,3454,1
NA,19,NA,NA,"[]","","Anze Kopitar",NA,NA,NA,NA,NA,NA,"True",NA,"LA",NA,225,NA,NA,"","ACT",NA,"nhl",NA,NA,"427d1fda-0f24-11e2-8525-18a905767e44",NA,"Anze",NA,NA,NA,NA,8471685,"{'birth_date': '1987-08-24', 'birth_place': 'Jesenice,, SVN', 'channel_id': '1157130923402088448', 'college': '', 'draft_pick': '11', 'draft_round': '1', 'draft_year': '2005', 'high_school': '', 'rookie_year': '2006'}","Kopitar","#anzekopitar-NHL-LA-11","anze",NA,NA,"C",NA,"1068",NA,NA,NA,"kopitar",75,11,"anzekopitar",NA,3183,1
NA,NA,NA,NA,"[]","North Dakota","Cameron Berg",NA,NA,NA,NA,NA,NA,"True",NA,"NYI",NA,199,NA,NA,"","ACT",NA,"nhl",NA,NA,"36de2948-3713-49fb-b4b2-b2e93f114ae0",NA,"Cameron",NA,NA,NA,NA,NA,"{'birth_date': '2002-01-29', 'birth_place': 'West Fargo, ND, USA', 'channel_id': '1274182204380938240', 'college': 'North Dakota', 'draft_pick': '125', 'draft_round': '4', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}","Berg","#cameronberg-NHL-NYI-55","cameron",NA,NA,"C",NA,"3986",NA,NA,NA,"berg",72,55,"cameronberg",NA,5188325,1
NA,NA,NA,NA,"[]","","Simon-Pier Brunet",NA,NA,NA,NA,NA,NA,"True",NA,"BUF",NA,196,NA,NA,"","ACT",NA,"nhl",NA,NA,"df5200c6-a79e-42fa-9757-1fb2de86b407",NA,"Simon-Pier",NA,NA,NA,NA,9024996,"{'birth_date': '2005-10-24', 'birth_place': 'Gatineau, QC, CAN', 'channel_id': '1273880291206778880', 'college': '', 'draft_pick': '123', 'draft_round': '4', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Brunet","#simonpierbrunet-NHL-BUF-43","simonpier",NA,NA,"D",NA,"3310",NA,NA,NA,"brunet",74,43,"simonpierbrunet",NA,NA,1
NA,NA,NA,NA,"[]","","Christoffer Sedoff",NA,NA,NA,NA,NA,NA,"True",NA,"VGK",NA,190,NA,NA,"","ACT",NA,"nhl",NA,NA,"e1afabc5-81f8-4c65-bd81-15322ce1587b",NA,"Christoffer",NA,NA,NA,NA,9015078,"{'birth_date': '2002-02-20', 'birth_place': 'Helsinki,, FIN', 'channel_id': '1274605099888418817', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Sedoff","#christoffersedoff-NHL-VGK-44","christoffer",NA,NA,"D",NA,"2728",NA,NA,NA,"sedoff",73,44,"christoffersedoff",NA,5172810,1
NA,3,NA,NA,"[]","","Danil Gushchin",NA,NA,NA,NA,NA,NA,"True",NA,"COL",NA,165,NA,NA,"","ACT",NA,"nhl",NA,NA,"1d0f416c-4c5e-4775-afa0-1f06d8c7b025",NA,"Danil",NA,NA,NA,NA,9013634,"{'birth_date': '2002-02-06', 'birth_place': 'Yekaterinburg,, RUS', 'channel_id': '1157130936341516288', 'college': '', 'draft_pick': '76', 'draft_round': '3', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2022'}","Gushchin","#danilgushchin-NHL-COL-75","danil",NA,NA,"RW",NA,"2363",NA,NA,NA,"gushchin",68,75,"danilgushchin",NA,4697708,1
NA,1,NA,NA,"[]","","Ty Mueller",NA,NA,NA,NA,NA,NA,"True",NA,"VAN",NA,185,NA,NA,"","ACT",NA,"nhl",NA,NA,"c2388c27-67e2-446f-864e-9720b5458f76",NA,"Ty",NA,NA,NA,NA,9015409,"{'birth_date': '2003-02-26', 'birth_place': 'Edmonton, AB, CAN', 'channel_id': '1216864663162068992', 'college': '', 'draft_pick': '105', 'draft_round': '4', 'draft_year': '2023', 'high_school': '', 'rookie_year': '2024'}","Mueller","#tymueller-NHL-VAN-39","ty",NA,NA,"C",NA,"2036",NA,NA,NA,"mueller",71,39,"tymueller",NA,5188640,1
NA,NA,NA,NA,"[]","","Isaac Johnson",NA,NA,NA,NA,NA,NA,"True",NA,"LA",NA,185,NA,NA,"","ACT",NA,"nhl",NA,NA,"bb7d589c-2d28-491a-874e-2776eb9ef551",NA,"Isaac",NA,NA,NA,NA,NA,"{'birth_date': '1999-01-24', 'birth_place': 'Andover, MN, USA', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Johnson","#isaacjohnson-NHL-LA-59","isaac",NA,NA,"RW",NA,"3052",NA,NA,NA,"johnson",74,59,"isaacjohnson",NA,NA,1
NA,NA,NA,NA,"[]","","Filip Bystedt",NA,NA,NA,NA,NA,NA,"True",NA,"SJ",NA,210,NA,NA,"","ACT",NA,"nhl",NA,NA,"9e9d2b52-9f02-422f-8a76-b9fa2982727a",NA,"Filip",NA,NA,NA,NA,9014741,"{'birth_date': '2004-02-04', 'birth_place': 'Norrkoping,, SWE', 'channel_id': '1274484226904821760', 'college': '', 'draft_pick': '27', 'draft_round': '1', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}","Bystedt","#filipbystedt-NHL-SJ-18","filip",NA,NA,"C",NA,"3468",NA,NA,NA,"bystedt",75,18,"filipbystedt",NA,5080175,1
NA,NA,NA,NA,"[]","","Timur Kol",NA,NA,NA,NA,NA,NA,"True",NA,"CAR",NA,204,NA,NA,"","UDP",NA,"nhl",NA,NA,"707c666b-1c25-4b9a-96fb-8cae208ed7dd",NA,"Timur",NA,NA,NA,NA,NA,"{'birth_date': '2006-08-23', 'birth_place': 'Moscow,, RUS', 'college': '', 'draft_pick': '168', 'draft_round': '6', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Kol","#timurkol-NHL-CAR","timur",NA,NA,"D",NA,"3432",NA,NA,NA,"kol",76,NA,"timurkol",NA,NA,1
