player_id,opta_id,fantasy_data_id,news_updated,years_exp,espn_id,birth_state,birth_date,fantasy_positions,depth_chart_order,kalshi_id,active,sportradar_id,team_abbr,player_id,stats_id,high_school,height,gsis_id,competitions,search_full_name,status,injury_start_date,search_first_name,practice_participation,sport,college,yahoo_id,oddsjam_id,birth_city,injury_status,last_name,age,metadata,swish_id,number,practice_description,pandascore_id,search_rank,full_name,rotoworld_id,weight,birth_country,team,depth_chart_position,injury_body_part,hashtag,position,first_name,team_changed_at,search_last_name,injury_notes,rotowire_id
1553,,,1749580813158.0,4.0,,MD,1998-08-16,,,,False,83b81ba1-2cdb-4bdb-a361-547babd28595,,1553,,Salem (GA),73,,[],akilbaddoo,MIN,,akil,,mlb,,,56E0EE338FB5,Silver Spring,,Baddoo,,"{'bat_hand': 'L', 'channel_id': '1157161367136927744', 'full_name': 'Akil Baddoo', 'pro_debut': '2021-04-04', 'rookie_year': '2021', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2025-05-24T20:17:59+00:00'}",668731.0,60.0,,,,Akil Baddoo,,214,USA,DET,,,#akilbaddoo-MLB-DET-60,LF,Akil,,baddoo,,14290.0
2120,,,1756779343804.0,14.0,,,1986-08-16,,,,True,42f26786-3d3f-4db0-a975-fcf3b2c5938b,,2120,,Juan Jose Maunez (PRI),72,,[],martinmaldonado,A,,martin,,mlb,,,32C8FA0326F3,Naguabo,,Maldonado,,"{'bat_hand': 'R', 'channel_id': '1211066456754622464', 'full_name': 'Martín Maldonado', 'pro_debut': '2011-09-03', 'rookie_year': '2011', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-03-29T04:33:33+00:00'}",455117.0,15.0,,,,Martín Maldonado,,230,PRI,SD,,,#martinmaldonado-MLB-SD-15,C,Martín,,maldonado,,12309.0
2317,,,1712236224081.0,2.0,,IN,1994-11-30,,,,True,56ad40c6-d634-4ec3-99ea-523ac05d69f1,,2317,,Central (IN),74,,[],tannertully,A,,tanner,,mlb,Ohio State,,17F1B1C873B0,Elkhart,,Tully,,"{'bat_hand': 'L', 'full_name': 'Tanner Tully', 'pro_debut': '2022-04-22', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'L', 'updated': '2024-03-30T22:54:40+00:00'}",668684.0,84.0,,,,Tanner Tully,,205,USA,NYY,,,#tannertully-MLB-NYY-84,RP,Tanner,,tully,,17791.0
1417,,,1758739806070.0,5.0,,TX,1997-01-28,,,,True,ec6f52a3-f3e9-40f0-acfe-1dfba879d18a,,1417,,Concordia Lutheran (TX),71,,[],kebryanhayes,A,,kebryan,,mlb,,,0623B00DC064,Tomball,,Hayes,,"{'bat_hand': 'R', 'channel_id': '1157161301156331520', 'full_name': ""Ke'Bryan Hayes"", 'pro_debut': '2020-09-01', 'rookie_year': '2020', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-31T18:57:03+00:00'}",663647.0,3.0,,,,Ke'Bryan Hayes,,215,USA,CIN,,,#kebryanhayes-MLB-CIN-3,3B,Ke'Bryan,,hayes,,13846.0
3388,,,,,,AR,2001-08-07,,,,False,101cd5ef-2a8a-410c-b27e-190e054f2013,,3388,,Greenbrier (AR),71,,[],caydenwallace,MIN,,cayden,,mlb,Arkansas,,,Greenbrier,,Wallace,,"{'bat_hand': 'R', 'channel_id': '1207397189211402240', 'full_name': 'Cayden Wallace', 'pro_debut': '', 'rookie_year': '', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-03-17T16:15:55+00:00'}",,56.0,,,,Cayden Wallace,,205,USA,WSH,,,#caydenwallace-MLB-WSH-56,3B,Cayden,,wallace,,
3457,,,1758827712231.0,0.0,,,1999-12-16,,,,True,6a9f31be-8ba7-46ba-968f-8cf88abcdec7,,3457,,,72,,[],heribertohernandez,A,,heriberto,,mlb,,,077878D9355258D3,Bonao,,Hernández,,"{'bat_hand': 'R', 'channel_id': '1234244009082245120', 'full_name': 'Heriberto Hernández', 'pro_debut': '2025-05-30', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-07-29T20:07:44+00:00'}",,64.0,,,,Heriberto Hernández,,195,DOM,MIA,,,#heribertohernandez-MLB-MIA-64,LF,Heriberto,,hernandez,,15840.0
1582,,,1721151022503.0,1.0,,IL,1996-04-22,,,,False,f4923e5e-7d80-4d32-b226-c1d67345a270,,1582,,Joliet Catholic (IL),68,,[],rylanbannon,MIN,,rylan,,mlb,Xavier,,,Joliet,,Bannon,,"{'bat_hand': 'R', 'full_name': 'Rylan Bannon', 'pro_debut': '2022-05-12', 'rookie_year': '2022', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2023-05-08T22:11:57+00:00'}",676625.0,38.0,,,,Rylan Bannon,,180,USA,HOU,,,#rylanbannon-MLB-HOU-38,3B,Rylan,,bannon,,15218.0
3534,,,1756876554075.0,0.0,,CA,1996-01-15,,,,True,62ecc2d5-dc72-4a95-873f-dda029b23045,,3534,,West Torrance (CA),76,,[],taylorrashi,A,,taylor,,mlb,UC Irvine,,,Torrance,,Rashi,,"{'bat_hand': 'R', 'channel_id': '1266572079449260032', 'full_name': 'Taylor Rashi', 'pro_debut': '2025-08-28', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-02T21:26:26+00:00'}",,54.0,,,,Taylor Rashi,,220,USA,AZ,,,#taylorrashi-MLB-AZ-54,RP,Taylor,,rashi,,20524.0
1341,,,1759077330007.0,8.0,,NY,1994-06-03,,,,True,b6eb38af-2e03-46ba-b613-9185987940f2,,1341,,Horace Mann School (NY),71,,[],harrisonbader,A,,harrison,,mlb,Florida,,FD33E9A00DE4,Bronxville,,Bader,,"{'bat_hand': 'R', 'channel_id': '1157161690329022464', 'full_name': 'Harrison Bader', 'pro_debut': '2017-07-25', 'rookie_year': '2017', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-01T19:10:32+00:00'}",664056.0,2.0,,,,Harrison Bader,,210,USA,PHI,,,#harrisonbader-MLB-PHI-2,LF,Harrison,,bader,,13907.0
1984,,,1721403939009.0,7.0,,,1992-07-18,,,,True,fbc5ca25-b45b-4921-aaae-f49f17b3c86c,,1984,,,75,,[],dinelsonlamet,A,,dinelson,,mlb,,,BD4237BC8D4A,Santiago,,Lamet,,"{'bat_hand': 'R', 'full_name': 'Dinelson Lamet', 'pro_debut': '2017-05-25', 'rookie_year': '2017', 'status': 'A', 'throw_hand': 'R', 'updated': '2024-04-02T04:30:04+00:00'}",659275.0,94.0,,,,Dinelson Lamet,,228,DOM,LAD,,,#dinelsonlamet-MLB-LAD-94,RP,Dinelson,,lamet,,14202.0
2809,,,1743045617107.0,7.0,,TX,1992-10-29,,,,False,e2bb2600-ed84-4223-b829-cacddcbfa193,,2809,,Canton (TX),76,,[],coltenbrewer,D60,,colten,,mlb,,,1B53AF2C14DA,Dallas,,Brewer,,"{'bat_hand': 'R', 'channel_id': '1157161350238076928', 'full_name': 'Colten Brewer', 'pro_debut': '2018-04-12', 'rookie_year': '2018', 'status': 'D60', 'throw_hand': 'R', 'updated': '2024-07-07T15:58:42+00:00'}",605155.0,54.0,,,,Colten Brewer,,222,USA,CHC,,,#coltenbrewer-MLB-CHC-54,RP,Colten,,brewer,,12247.0
3071,,,1758487531586.0,1.0,,WA,1998-05-06,,,,True,b6e390af-dfc4-4f41-8320-06e65b40e4e3,,3071,,Green Hope (NC),73,,[],mitchspence,A,,mitch,,mlb,USC-Aiken,,A950BE841468,Kirkland,,Spence,,"{'bat_hand': 'R', 'channel_id': '1157161218138472448', 'full_name': 'Mitch Spence', 'pro_debut': '2024-03-29', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-10T16:16:02+00:00'}",687765.0,28.0,,,,Mitch Spence,,185,USA,ATH,,,#mitchspence-MLB-ATH-28,RP,Mitch,,spence,,19200.0
2880,,,1755046557908.0,2.0,,VA,1998-07-16,,,,False,f461b86f-586f-45cd-9f9e-ae9b9a24a555,,2880,,Franklin County (VA),78,,[],nickrobertson,MIN,,nick,,mlb,James Madison,,F9DE9BC24B68,Roanoke,,Robertson,,"{'bat_hand': 'R', 'channel_id': '1157161157048434688', 'full_name': 'Nick Robertson', 'pro_debut': '2023-06-07', 'rookie_year': '2023', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-06-24T00:01:53+00:00'}",687798.0,,,,,Nick Robertson,,235,USA,HOU,,,#nickrobertson-MLB-HOU,RP,Nick,,robertson,,18801.0
2973,,,1733033154219.0,0.0,,,1996-12-10,,,,False,109c7a60-d464-4938-a5ea-1e989a4a5f0a,,2973,,,75,,[],enmanueldejesus,MIN,,enmanuel,,mlb,,,18767128827B,Valencia,,De Jesús,,"{'bat_hand': 'L', 'full_name': 'Enmanuel De Jesús', 'pro_debut': '2023-09-09', 'rookie_year': '2023', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2023-09-28T20:47:50+00:00'}",646241.0,83.0,,,,Enmanuel De Jesús,,190,VEN,MIA,,,#enmanueldejesus-MLB-MIA-83,SP,Enmanuel,,dejesus,,18692.0
1514,,,1755189640581.0,12.0,,,1991-05-15,,,,True,21461120-9f42-47b9-b381-7dda973d823b,,1514,,,71,,[],rafaelortega,A,,rafael,,mlb,,,7A8549B14FE2,El Tigre,,Ortega,,"{'bat_hand': 'L', 'full_name': 'Rafael Ortega', 'pro_debut': '2012-09-30', 'rookie_year': '2012', 'status': 'A', 'throw_hand': 'R', 'updated': '2024-04-26T21:18:39+00:00'}",542364.0,27.0,,,,Rafael Ortega,,180,VEN,CWS,,,#rafaelortega-MLB-CWS-27,CF,Rafael,,ortega,,11819.0
2084,,,1759096531427.0,7.0,,,1995-09-02,,,,True,81af51ef-1387-495a-bef2-57f219415370,,2084,,,72,,[],willyadames,A,,willy,,mlb,,,2648ED2C8E42,Santiago,,Adames,,"{'bat_hand': 'R', 'channel_id': '1157161622762979328', 'full_name': 'Willy Adames', 'pro_debut': '2018-05-22', 'rookie_year': '2018', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-04-03T14:21:15+00:00'}",642715.0,2.0,,,,Willy Adames,,215,DOM,SF,,,#willyadames-MLB-SF-2,SS,Willy,,adames,,13593.0
3027,,,1757963115343.0,1.0,,FL,1998-08-09,,,,True,26f74b4f-77f4-4808-971d-1266d58ab292,,3027,,Calvary Christian Academy (FL),76,,[],jakeeder,MIN,,jake,,mlb,Vanderbilt,,C3745E8E5B9F,Ocean Ridge,,Eder,,"{'bat_hand': 'L', 'channel_id': '1157161288825077760', 'full_name': 'Jake Eder', 'pro_debut': '2024-09-17', 'rookie_year': '2024', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2025-08-21T18:10:51+00:00'}",671109.0,,,,,Jake Eder,,225,USA,WSH,,,#jakeeder-MLB-WSH,SP,Jake,,eder,,14822.0
1662,,,1754075136563.0,3.0,,FL,1998-11-29,,,,True,6494810c-fc26-4bec-95f5-0cd7d2b4a4e9,,1662,,Westminster Christian (FL),73,,[],mjmelendez,MIN,,mj,,mlb,,,ABD27B17D6F9,Daytona Beach,,Melendez,,"{'bat_hand': 'L', 'channel_id': '1157161429061632000', 'full_name': 'MJ Melendez', 'pro_debut': '2022-05-03', 'rookie_year': '2022', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-08-01T18:48:18+00:00'}",669004.0,1.0,,,,MJ Melendez,,190,USA,KC,,,#mjmelendez-MLB-KC-1,LF,MJ,,melendez,,14812.0
2449,,,1757109035709.0,6.0,,,1995-04-30,,,,True,fa55a6a7-b9b6-48a9-80cf-1a3deb797c79,,2449,,,76,,[],jesustinoco,D60,,jesus,,mlb,,,2035BFB20D71,San Antonio de Maturin,IL60,Tinoco,,"{'bat_hand': 'R', 'channel_id': '1157161115453521920', 'full_name': 'Jesús Tinoco', 'pro_debut': '2019-05-31', 'rookie_year': '2019', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-07-17T01:50:52+00:00'}",622786.0,38.0,,,,Jesús Tinoco,,258,VEN,MIA,,Forearm,#jesustinoco-MLB-MIA-38,RP,Jesús,,tinoco,Strain,14012.0
3426,,,1759148434649.0,0.0,,PA,2003-03-12,,,,True,dcba8226-8a78-4f63-9188-fddd27ec0883,,3426,,The Baylor School (PA),77,,[],nickkurtz,A,,nick,,mlb,Wake Forest,,B1F7AB318B403C5A,Lancaster,,Kurtz,,"{'bat_hand': 'L', 'channel_id': '1220563983707164672', 'full_name': 'Nick Kurtz', 'pro_debut': '2025-04-23', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-07-29T21:00:39+00:00'}",,16.0,,,,Nick Kurtz,,240,USA,ATH,,,#nickkurtz-MLB-ATH-16,1B,Nick,,kurtz,,19499.0
1134,,,1750719949621.0,4.0,,IL,1997-02-18,,,,True,9c77844f-ca00-4a73-9014-868796d715e2,,1134,,Glenwood (IL),73,,[],nickmaton,A,,nick,,mlb,,,EEFEBF9C634F,Chatham,,Maton,,"{'bat_hand': 'L', 'channel_id': '1211021045524340736', 'full_name': 'Nick Maton', 'pro_debut': '2021-04-19', 'rookie_year': '2021', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-07T21:24:41+00:00'}",665155.0,0.0,,,,Nick Maton,,190,USA,CWS,,,#nickmaton-MLB-CWS-0,1B,Nick,,maton,,15680.0
2305,,,,,,AL,,,,,False,52d6af1b-7da5-49b5-b2be-d2bbb0411a79,,2305,,Pell City (AL),75,,[],lockestjohn,MIN,,locke,,mlb,South Alabama,,,Pell City,,St. John,,"{'bat_hand': 'L', 'full_name': 'Locke St. John', 'pro_debut': '2019-06-25', 'rookie_year': '2019', 'status': 'MIN', 'throw_hand': 'L', 'updated': '2022-05-25T00:06:36+00:00'}",657766.0,52.0,,,,Locke St. John,,180,USA,NYM,,,#lockestjohn-MLB-NYM-52,RP,Locke,,stjohn,,
1575,,,1759061128753.0,10.0,,,1993-04-07,,,,True,93413a68-2c05-405a-a38c-9ee983b36913,,1575,,,74,,[],eduardorodriguez,A,,eduardo,,mlb,,,1703DC89B0A0,Valencia,,Rodriguez,,"{'bat_hand': 'L', 'channel_id': '1157161197036929024', 'full_name': 'Eduardo Rodriguez', 'pro_debut': '2015-05-28', 'rookie_year': '2015', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-06-06T23:19:25+00:00'}",593958.0,57.0,,,,Eduardo Rodriguez,,231,VEN,AZ,,,#eduardorodriguez-MLB-AZ-57,SP,Eduardo,,rodriguez,,12783.0
3043,,,1757947814246.0,1.0,,MO,1998-02-13,,,,True,1108c644-ff76-487f-a568-ee5c49e71f28,,3043,,De Smet Jesuit (MO),77,,[],erikmiller,D60,,erik,,mlb,Stanford,,FC053CC717FC,Wildwood,IL60,Miller,,"{'bat_hand': 'L', 'channel_id': '1157161496132747264', 'full_name': 'Erik Miller', 'pro_debut': '2024-03-28', 'rookie_year': '2024', 'status': 'D60', 'throw_hand': 'L', 'updated': '2025-08-21T17:37:19+00:00'}",669062.0,68.0,,,,Erik Miller,,268,USA,SF,,Elbow,#erikmiller-MLB-SF-68,RP,Erik,,miller,Inflammation,16081.0
1841,,,1759076129840.0,10.0,,,1993-02-10,,,,True,a16f6afb-dbff-42ad-9621-52b769d2f224,,1841,,John F. Kennedy School (DEU),76,,[],maxkepler,A,,max,,mlb,,,C0BBE9C96C44,Berlin,,Kepler,,"{'bat_hand': 'L', 'channel_id': '1157161508963123200', 'full_name': 'Max Kepler', 'pro_debut': '2015-09-27', 'rookie_year': '2015', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-08-01T18:58:34+00:00'}",596146.0,17.0,,,,Max Kepler,,225,DEU,PHI,,,#maxkepler-MLB-PHI-17,LF,Max,,kepler,,11280.0
1161,,,1758938119995.0,10.0,,LA,1993-06-04,,,,True,ded1b30d-52ca-4eec-bce6-251b15b085ac,,1161,,Catholic (LA),74,,[],aaronnola,A,,aaron,,mlb,LSU,,1E6587D0FE84,Baton Rouge,,Nola,,"{'bat_hand': 'R', 'channel_id': '1157161174291218432', 'full_name': 'Aaron Nola', 'pro_debut': '2015-07-21', 'rookie_year': '2015', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-08-17T14:01:00+00:00'}",605400.0,27.0,,,,Aaron Nola,,200,USA,PHI,,,#aaronnola-MLB-PHI-27,SP,Aaron,,nola,,13359.0
2840,,,1739320501694.0,2.0,,AR,1998-10-15,,,,True,dd788cd1-076e-48a7-912a-89508baeb58a,,2840,,Riverside (AR),73,,[],gavinstone,D60,,gavin,,mlb,Central Arkansas,,4330886E2AD6,Lake City,IL60,Stone,,"{'bat_hand': 'R', 'channel_id': '1157161682812829696', 'full_name': 'Gavin Stone', 'pro_debut': '2023-05-03', 'rookie_year': '2023', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-06-24T04:43:16+00:00'}",694813.0,35.0,,,,Gavin Stone,,175,USA,LAD,,Shoulder,#gavinstone-MLB-LAD-35,SP,Gavin,,stone,Inflammation,16910.0
3179,,,1758914118280.0,1.0,,MA,1999-02-22,,,,True,d924de44-eaca-4a48-80c9-cb135c6ba1bc,,3179,,Noble & Greenough (MA),74,,[],benrice,A,,ben,,mlb,Dartmouth,,EBE954021154,Cohasset,,Rice,,"{'bat_hand': 'L', 'channel_id': '1157161462918053888', 'full_name': 'Ben Rice', 'pro_debut': '2024-06-18', 'rookie_year': '2024', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-17T19:41:11+00:00'}",700250.0,22.0,,,,Ben Rice,,215,USA,NYY,,,#benrice-MLB-NYY-22,1B,Ben,,rice,,18769.0
3560,,,1758216318601.0,0.0,,NC,2002-05-05,,,,True,bac78171-d751-4663-8a2c-381acc728165,,3560,,Charlotte Christian (NC),73,,[],philipabner,A,,philip,,mlb,Florida,,,Charlotte,,Abner,,"{'bat_hand': 'L', 'channel_id': '1274453999113760768', 'full_name': 'Philip Abner', 'pro_debut': '2025-09-19', 'rookie_year': '2025', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-09-22T14:08:34+00:00'}",,50.0,,,,Philip Abner,,230,USA,AZ,,,#philipabner-MLB-AZ-50,RP,Philip,,abner,,17401.0
1817,,,1745929827975.0,8.0,,IL,1992-09-16,,,,True,919d18a0-cd70-43c9-81f2-b96bf9e66a17,,1817,,Rock Falls (IL),75,,[],jakobjunis,A,,jakob,,mlb,,,E6ACF5C80C4E,Rock Falls,,Junis,,"{'bat_hand': 'R', 'channel_id': '1157161555415040000', 'full_name': 'Jakob Junis', 'pro_debut': '2017-04-12', 'rookie_year': '2017', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-05-15T18:41:43+00:00'}",596001.0,16.0,,,,Jakob Junis,,238,USA,CLE,,,#jakobjunis-MLB-CLE-16,RP,Jakob,,junis,,14512.0
2259,,,1737382541605.0,7.0,,CA,1991-11-09,,,,True,4c240273-0fbb-4d5f-a2b1-b4ee48b43c2a,,2259,,Granite Bay (CA),73,,[],andrewknapp,A,,andrew,,mlb,California,,F909535A1AB76076,Roseville,,Knapp,,"{'bat_hand': 'B', 'full_name': 'Andrew Knapp', 'pro_debut': '2017-04-06', 'rookie_year': '2017', 'status': 'A', 'throw_hand': 'R', 'updated': '2024-08-23T22:42:55+00:00'}",595284.0,34.0,,,,Andrew Knapp,,189,USA,SF,,,#andrewknapp-MLB-SF-34,C,Andrew,,knapp,,13000.0
2950,,,1759085130482.0,2.0,,FL,2002-02-14,,,,True,55915d43-9546-4325-adcc-e2c2bfc87257,,2950,,Park Vista (FL),74,,[],nolanschanuel,A,,nolan,,mlb,Florida Atlantic,,B7B24A70F1F8,Boca Raton,,Schanuel,,"{'bat_hand': 'L', 'channel_id': '1157161322572447744', 'full_name': 'Nolan Schanuel', 'pro_debut': '2023-08-18', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-09-19T22:29:14+00:00'}",694384.0,18.0,,,,Nolan Schanuel,,220,USA,LAA,,,#nolanschanuel-MLB-LAA-18,1B,Nolan,,schanuel,,18903.0
3396,,,1755522602595.0,0.0,,GA,2002-06-28,,,,True,88760b06-5005-459c-9669-71deb2f4ea41,,3396,,Walton (GA),75,,[],kristiancampbell,MIN,,kristian,,mlb,Georgia Tech,,A65B3A4E33E0C7D8,Marietta,,Campbell,,"{'bat_hand': 'R', 'channel_id': '1211036130888142848', 'full_name': 'Kristian Campbell', 'pro_debut': '2025-03-27', 'rookie_year': '2025', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-07-29T20:02:17+00:00'}",,28.0,,,,Kristian Campbell,,191,USA,BOS,,,#kristiancampbell-MLB-BOS-28,2B,Kristian,,campbell,,19043.0
2859,,,1697690136618.0,0.0,,MI,1997-08-15,,,,True,21595f39-abdb-4acc-80a7-56da680691e9,,2859,,Brother Rice (MI),74,,[],karlkauffmann,A,,karl,,mlb,Michigan,,E2AD6C6B8EB0,Bloomfield HIlls,,Kauffmann,,"{'bat_hand': 'R', 'full_name': 'Karl Kauffmann', 'pro_debut': '2023-05-19', 'rookie_year': '2023', 'status': 'A', 'throw_hand': 'R', 'updated': '2023-09-27T22:43:12+00:00'}",666154.0,51.0,,,,Karl Kauffmann,,200,USA,COL,,,#karlkauffmann-MLB-COL-51,SP,Karl,,kauffmann,,16145.0
1386,,,1756474522543.0,6.0,,,1996-11-27,,,,True,9061eb1e-fa57-46e6-8ea0-a853eae89310,,1386,,,76,,[],eloyjimenez,A,,eloy,,mlb,,,8FC99224F41A,Santo Domingo Centro,,Jiménez,,"{'bat_hand': 'R', 'channel_id': '1157161383041728512', 'full_name': 'Eloy Jiménez', 'pro_debut': '2019-03-28', 'rookie_year': '2019', 'status': 'A', 'throw_hand': 'R', 'updated': '2024-10-03T23:34:25+00:00'}",650391.0,72.0,,,,Eloy Jiménez,,250,DOM,BAL,,,#eloyjimenez-MLB-BAL-72,DH,Eloy,,jimenez,,13145.0
2817,,,1687722011522.0,0.0,,LA,,,,,False,df78462c-e63c-45a2-abc2-328754ce3dc8,,2817,,Ouachita Christian (LA),72,,[],bradenbristo,MIN,,braden,,mlb,Louisiana Tech,,,West Monroe,,Bristo,,"{'bat_hand': 'R', 'full_name': 'Braden Bristo', 'pro_debut': '2023-04-13', 'rookie_year': '2023', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2023-06-14T23:50:39+00:00'}",668754.0,51.0,,,,Braden Bristo,,180,USA,DET,,,#bradenbristo-MLB-DET-51,RP,Braden,,bristo,,18353.0
1713,,,1758994523718.0,9.0,,TX,1992-11-15,,,,True,f8ab2aa3-26ce-447c-9db5-83ea5f13da0c,,1713,,Irving (TX),73,,[],trevorstory,A,,trevor,,mlb,,,5B941975EF74,Irving,,Story,,"{'bat_hand': 'R', 'channel_id': '1157161445675270144', 'full_name': 'Trevor Story', 'pro_debut': '2016-04-04', 'rookie_year': '2016', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-04-03T13:47:31+00:00'}",596115.0,10.0,,,,Trevor Story,,209,USA,BOS,,,#trevorstory-MLB-BOS-10,SS,Trevor,,story,,12184.0
2532,,,1741869913167.0,2.0,,QC,1996-06-03,,,,True,ce58e211-a73e-422a-89fd-2042f0e14fab,,2532,,École Secondaire George-Vanier (CAN),75,,[],charlesleblanc,A,,charles,,mlb,Pittsburgh,,E2D75BB5FE35FC10,Laval,,Leblanc,,"{'bat_hand': 'R', 'full_name': 'Charles Leblanc', 'pro_debut': '2022-07-30', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2024-10-02T18:07:24+00:00'}",641779.0,33.0,,,,Charles Leblanc,,195,CAN,LAA,,,#charlesleblanc-MLB-LAA-33,3B,Charles,,leblanc,,14388.0
3491,,,1756740341246.0,0.0,,,1999-06-07,,,,True,bb510e7d-591e-48b9-8283-6669a5dc207c,,3491,,,74,,[],eduarnielnunez,MIN,,eduarniel,,mlb,,,,Samana,,Nunez,,"{'bat_hand': 'R', 'channel_id': '1246021810814713856', 'full_name': 'Eduarniel Nunez', 'pro_debut': '2025-07-02', 'rookie_year': '2025', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-09-01T15:14:50+00:00'}",,54.0,,,,Eduarniel Nunez,,170,DOM,ATH,,,#eduarnielnunez-MLB-ATH-54,RP,Eduarniel,,nunez,,19923.0
3119,,,1753120802457.0,1.0,,,1996-06-05,,,,True,6b4fd26d-3a3d-4aed-8f5a-36a91bd98861,,3119,,,74,,[],dednielnunez,D60,,dedniel,,mlb,,,A9E98D879447,Puerto Plata,IL60,Núñez,,"{'bat_hand': 'R', 'channel_id': '1157161698646327296', 'full_name': 'Dedniel Núñez', 'pro_debut': '2024-04-09', 'rookie_year': '2024', 'status': 'D60', 'throw_hand': 'R', 'updated': '2025-07-21T17:54:46+00:00'}",673380.0,72.0,,,,Dedniel Núñez,,180,DOM,NYM,,Elbow,#dednielnunez-MLB-NYM-72,RP,Dedniel,,nunez,Surgery,17139.0
3507,,,1757022044473.0,0.0,,KY,2001-08-24,,,,True,3370a94d-f075-4b4b-b716-e6b6fb060844,,3507,,Mariner (FL),74,,[],alexfreeland,MIN,,alex,,mlb,UCF,,,Louisville,,Freeland,,"{'bat_hand': 'B', 'channel_id': '1256017502828236800', 'full_name': 'Alex Freeland', 'pro_debut': '2025-07-30', 'rookie_year': '2025', 'status': 'MIN', 'throw_hand': 'R', 'updated': '2025-09-04T21:27:06+00:00'}",,76.0,,,,Alex Freeland,,200,USA,LAD,,,#alexfreeland-MLB-LAD-76,SS,Alex,,freeland,,18076.0
2625,,,1759080330180.0,3.0,,NC,1998-11-25,,,,True,991ace91-d77f-4fad-b7a8-e94090299949,,2625,,East Lincoln (NC),72,,[],alecburleson,A,,alec,,mlb,East Carolina,,8F6F22199E03,Charlotte,,Burleson,,"{'bat_hand': 'L', 'channel_id': '1157161263025913856', 'full_name': 'Alec Burleson', 'pro_debut': '2022-09-08', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'L', 'updated': '2025-09-08T20:18:38+00:00'}",676475.0,41.0,,,,Alec Burleson,,225,USA,STL,,,#alecburleson-MLB-STL-41,1B,Alec,,burleson,,16770.0
1418,,,1717511434647.0,3.0,,,1999-09-16,,,,False,efecec46-e5ba-4c73-acc2-73c8c7cc91c0,,1418,,,72,,[],tucupitamarcano,D10,,tucupita,,mlb,,,758A5B7513EF,Tucupita,,Marcano,,"{'bat_hand': 'L', 'full_name': 'Tucupita Marcano', 'pro_debut': '2021-04-01', 'rookie_year': '2021', 'status': 'D10', 'throw_hand': 'R', 'updated': '2024-03-20T16:36:54+00:00'}",672779.0,16.0,,,,Tucupita Marcano,,170,VEN,SD,,,#tucupitamarcano-MLB-SD-16,SS,Tucupita,,marcano,,15745.0
2043,,,1757521534576.0,3.0,,,1999-05-22,,,,True,ccc0da4d-e4c0-46e9-8700-361a9bbd3625,,2043,,,70,,[],ezequielduran,A,,ezequiel,,mlb,,,9CA6F0F7C72E,San Juan de la Maguana,,Duran,,"{'bat_hand': 'R', 'channel_id': '1157161602236055552', 'full_name': 'Ezequiel Duran', 'pro_debut': '2022-06-04', 'rookie_year': '2022', 'status': 'A', 'throw_hand': 'R', 'updated': '2025-06-23T21:23:31+00:00'}",677649.0,20.0,,,,Ezequiel Duran,,185,DOM,TEX,,,#ezequielduran-MLB-TEX-20,SS,Ezequiel,,duran,,16458.0
