birth_country,birth_date,gsis_id,injury_notes,practice_description,search_full_name,oddsjam_id,sportradar_id,injury_body_part,team,kalshi_id,depth_chart_order,news_updated,opta_id,active,birth_city,competitions,fantasy_data_id,high_school,injury_start_date,swish_id,search_first_name,status,rotowire_id,hashtag,pandascore_id,depth_chart_position,weight,stats_id,full_name,practice_participation,birth_state,height,first_name,rotoworld_id,college,yahoo_id,search_rank,fantasy_positions,metadata,last_name,sport,team_changed_at,injury_status,team_abbr,position,player_id,espn_id,age,number,search_last_name,years_exp
,1989-05-26,,,,omarijohnson,,a34e015a-193c-4d57-b4b4-720eb5e1eef2,,,,,,,True,,[],,Dorsey (CA),,,omari,FA,,#omarijohnson-NBA-FA,,,220,,Omari Johnson,,,81,Omari,,Oregon State,,538.0,"['PF', 'SF']",{'channel_id': '1153292272280817664'},Johnson,nba,,,,SF,1794,,36.0,,johnson,0.0
,2002-05-28,,,,colbyjones,7DB2CC7876B6,b173be95-9411-4fa9-afa3-ff231db0ed4d,Ankle,DET,,8.0,1759157443979.0,,True,,[],20003058.0,Mountain Brook (AL),,1231798.0,colby,TWO-WAY,5913.0,#colbyjones-NBA-DET-0,,SG,207,,Colby Jones,,,78,Colby,,Xavier,,351.0,"['PF', 'SF', 'SG']",{'channel_id': '1113936536342102016'},Jones,nba,,DTD,,PF,2616,,23.0,0.0,jones,1.0
,1999-10-20,,,,dariusdays,,91f28591-5a6b-4a84-ba9d-6ccaaabed775,,,,,1720818331484.0,,True,,[],,IMG Academy (FL),,1137208.0,darius,TWO-WAY,5359.0,#dariusdays-NBA-FA,,,245,,Darius Days,,,79,Darius,,LSU,,,"['PF', 'SF']",{'channel_id': '1114258574214709248'},Days,nba,,,,PF,2499,,25.0,,days,1.0
,1994-04-02,,,,pascalsiakam,73275976F8ED,3df1db1d-6596-489e-8e26-80f60fd9b1f4,,IND,,1.0,1753374035275.0,,True,,[],20001710.0,God's Academy (TX),,853408.0,pascal,ACT,3922.0,#pascalsiakam-NBA-IND-43,,PF,245,,Pascal Siakam,,,80,Pascal,,New Mexico State,,17.0,"['C', 'PF']","{'channel_id': '1113936491102339072', 'fantasy_positions': 'C,PF,SF'}",Siakam,nba,,,,PF,1716,,31.0,43.0,siakam,9.0
,2000-12-21,,,,yammadar,,2b075c45-d214-4083-a5d1-f245b36d3fba,,,,,1629146741752.0,,True,,[],,,,,yam,NWT,5227.0,#yammadar-NBA-FA,,,180,,Yam Madar,,,75,Yam,,,,,"['PG', 'SG']",{'channel_id': '1153292788016631809'},Madar,nba,,,,PG,2189,,24.0,,madar,1.0
,1991-05-22,,,,jaredcunningham,,4b9ea469-6408-431c-862e-662aefecea7b,,,,,1634410535170.0,,True,,[],,San Leandro (CA),,513339.0,jared,FA,3345.0,#jaredcunningham-NBA-FA,,,195,,Jared Cunningham,,,76,Jared,,Oregon State,,,"['PG', 'SG']",{'channel_id': '1153292957831417856'},Cunningham,nba,,,,SG,1248,,34.0,,cunningham,4.0
,1986-12-04,,,,martellwebster,,8b93c7f5-bb43-4a72-98fe-312cd08fc957,,,,,,,False,,[],,Seattle Preparatory School (WA),,,martell,RET,,#martellwebster-NBA-FA,,,230,,Martell Webster,,,79,Martell,,,,,"['PF', 'SF', 'SG']",{'channel_id': '1153292775878316032'},Webster,nba,,,,SF,1119,,38.0,,webster,10.0
,1986-07-04,,,,omerask,,d4a231a9-f064-43b5-af78-59801dda6155,,,,,,,False,,[],,,,,omer,RET,,#omerask-NBA-FA,,,255,,Ömer Aşık,,,84,Ömer,,,,,['C'],{'channel_id': '1153292078780796928'},Aşık,nba,,,,C,1243,,39.0,,ask,8.0
,1998-11-09,,,,marcusgarrett,3AE3A6195BFA860C,ee52d990-1de5-4693-8150-adac989fe5e6,,,,,1758578442064.0,,True,,[],20002743.0,Skyline (TX),,1060962.0,marcus,FA,5422.0,#marcusgarrett-NBA-FA,,,205,,Marcus Garrett,,,77,Marcus,,Kansas,,,['SG'],{'channel_id': '1113949023724634112'},Garrett,nba,,,,SG,2348,,26.0,,garrett,1.0
,1997-07-07,,,,mylespowell,,97d6b1fc-34c0-46df-a885-5e7f90cb0762,,,,,1643647858305.0,,True,,[],,South Kent School (CT),,936657.0,myles,FA,5179.0,#mylespowell-NBA-FA,,,195,,Myles Powell,,,74,Myles,,Seton Hall,,,['PG'],{'channel_id': '1153293182092464128'},Powell,nba,,,,PG,2175,,28.0,,powell,1.0
,2000-08-05,,,,djcarton,6D5565C91D9A,469a1340-4263-4897-b1d5-caabc6340904,,,,,1752806146249.0,,True,,[],,Bettendorf (IA),,1176224.0,dj,FA,5442.0,#djcarton-NBA-FA,,,200,,D.J. Carton,,,74,D.J.,,Marquette,,,"['PG', 'SG']",{'channel_id': '1113936518180765696'},Carton,nba,,,,SG,2364,,25.0,,carton,1.0
,1995-08-30,,,,dwaynebacon,,4bce90d5-d5ef-4fe3-b6ce-c974a3d44bdc,,,,,1665256249943.0,,True,,[],,Oak Hill Academy (VA),,879502.0,dwayne,FA,4105.0,#dwaynebacon-NBA-FA,,,221,,Dwayne Bacon,,,78,Dwayne,,Florida State,,599.0,"['SF', 'SG']",{'channel_id': '1153292851442896896'},Bacon,nba,,,,SG,1780,,30.0,,bacon,4.0
,1990-06-21,,,,jamychalgreen,,2bd97a34-ced9-4413-bfaa-94dbafaa0fdd,,,,,1704068423548.0,,True,,[],,St. Jude (AL),,460833.0,jamychal,FA,3338.0,#jamychalgreen-NBA-FA,,,227,,JaMychal Green,,,81,JaMychal,,Alabama,,,"['C', 'PF']",{'channel_id': '1153292472726605824'},Green,nba,,,,PF,1532,,35.0,,green,8.0
,2002-11-22,,,,brandonmiller,94623DDFFBAB,775e4450-cdcd-43a1-b4cd-dc29fba48503,,CHA,,1.0,1759197643426.0,,True,,[],20003032.0,Cane Ridge (TN),,1401381.0,brandon,ACT,5896.0,#brandonmiller-NBA-CHA-24,,SG,200,,Brandon Miller,,,79,Brandon,,Alabama,,81.0,"['PF', 'SF']",{'channel_id': '1113936499981680640'},Miller,nba,,,,SF,2568,,22.0,24.0,miller,2.0
,1995-12-31,,,,edmondsumner,,a53b857f-2454-445a-8f71-aabbfe5b49f7,,,,,1698169817228.0,,True,,[],,Detroit Country Day (MI),,843846.0,edmond,FA,4114.0,#edmondsumner-NBA-FA,,,190,,Edmond Sumner,,,76,Edmond,,Xavier,,,"['SF', 'SG']",{'channel_id': '1153292101606199296'},Sumner,nba,,,,SG,1766,,29.0,,sumner,5.0
,2001-10-02,,,,djsteward,F459CD45D66E,7969b2b1-b7a1-44d9-a97c-fb840385f0db,,,,,1751763619483.0,,True,,[],,Whitney Young (IL),,1230357.0,dj,FA,5426.0,#djsteward-NBA-FA,,,162,,DJ Steward,,,73,DJ,,Duke,,,"['PG', 'SG']",{'channel_id': '1120789101256122368'},Steward,nba,,,,SG,2374,,24.0,,steward,1.0
,1992-07-26,,,,waltlemon,,9a0086b5-34ef-4a6c-bcef-0ec495fc3bcc,,,,,,,True,,[],,Julian (IL),,,walt,FA,,#waltlemon-NBA-FA,,,180,,Walt Lemon,,,75,Walt,,Bradley,,462.0,"['PG', 'SG']",{'channel_id': '1153292057045913600'},Lemon,nba,,,,SG,1816,,33.0,,lemon,2.0
,1994-10-02,,,,romarogill,,63d48c7c-1389-4c3f-a79e-8c167f4c0df8,,,,,1645027806966.0,,True,,[],,St. Thomas (JAM),,,romaro,FA,5177.0,#romarogill-NBA-FA,,,255,,Romaro Gill,,,86,Romaro,,Seton Hall,,,['C'],{'channel_id': '1153292681602945024'},Gill,nba,,,,C,2178,,31.0,,gill,1.0
,1999-09-30,,,,brandonrachal,,ffb372c1-a368-4ad8-a0fc-9d590f81ed6e,Undisclosed,,,,1664649644110.0,,True,,[],,Natchitoches Central (LA),,1061693.0,brandon,FA,5472.0,#brandonrachal-NBA-FA,,,220,,Brandon Rachal,,,78,Brandon,,Tulsa,,,"['PG', 'SG']",{'channel_id': '1153292890642862080'},Rachal,nba,,Out,,SG,2386,,26.0,,rachal,1.0
,2002-02-13,,,,daishennix,BBF15D6607C2,7f11cfe9-30d3-492a-9033-08cf2324a73e,,,,,1739891743779.0,,True,,[],,Trinity International (NV),,1271709.0,daishen,FA,5259.0,#daishennix-NBA-FA,,,226,,Daishen Nix,,,75,Daishen,,,,,['PG'],{'channel_id': '1117157622034739200'},Nix,nba,,,,PG,2347,,23.0,,nix,3.0
,1995-07-15,,,,lukekornet,ED8990D602E2,fed6929f-8d92-456c-8a89-9e0c17cf4f7b,,SAS,,2.0,1757344840006.0,,True,,[],20001889.0,Liberty Christian (TX),,745923.0,luke,ACT,4151.0,#lukekornet-NBA-SAS-7,,C,250,,Luke Kornet,,,85,Luke,,Vanderbilt,,250.0,['C'],{'channel_id': '1113936515274113024'},Kornet,nba,,,,C,1759,,30.0,7.0,kornet,8.0
,1986-10-14,,,,wesleymatthews,09B00EFAD171,795bcca3-0cca-448c-8198-85c664f76c75,,,,,1713481825136.0,,True,,[],,James Madison Memorial (WI),,295809.0,wesley,FA,3057.0,#wesleymatthews-NBA-FA,,,220,,Wesley Matthews,,,77,Wesley,,Marquette,,621.0,"['PF', 'SF', 'SG']",{'channel_id': '1153292260561932288'},Matthews,nba,,,,SG,1446,,38.0,,matthews,14.0
,1989-09-14,,,,jimmybutler,1B98F0799407,0e163d44-67a7-4107-9421-5333600166bb,,GSW,,1.0,1753899621098.0,,True,,[],20000515.0,Tomball (TX),,458730.0,jimmy,ACT,3231.0,#jimmybutler-NBA-GSW-10,,SF,230,,Jimmy Butler,,,79,Jimmy,,Marquette,,52.0,"['PF', 'SF']",{'channel_id': '1113936524107317248'},Butler,nba,,,,SF,1000,,36.0,10.0,butler,14.0
,2000-05-08,,,,jacobtoppin,52FD95A32487,a4f71454-3994-4994-a03d-1279da83989d,Hip,ATL,,7.0,1753045502617.0,,True,,[],20003107.0,Woodstock Academy (NY),,1176741.0,jacob,TWO-WAY,5902.0,#jacobtoppin-NBA-ATL-0,,PF,200,,Jacob Toppin,,,80,Jacob,,Kentucky,,517.0,['PF'],{'channel_id': '1113936488199880704'},Toppin,nba,,DTD,,SF,2627,,25.0,0.0,toppin,2.0
,1992-04-04,,,,danieltheis,F40696C646CA,e18e9d0a-97b9-470d-b0a6-0c401ae0e0a0,,,,,1739294710425.0,,True,,[],,,,1066725.0,daniel,FA,3523.0,#danieltheis-NBA-FA,,,245,,Daniel Theis,,,80,Daniel,,,,249.0,['C'],{'channel_id': '1116085479318499328'},Theis,nba,,,,C,1824,,33.0,,theis,7.0
,1987-02-07,,,,joelfreeland,,bff268ff-00f7-4714-864b-c31e0fc0833e,,,,,,,False,,[],,Farnham Heath End School (GBR),,,joel,RET,,#joelfreeland-NBA-FA,,,225,,Joel Freeland,,,82,Joel,,Farnborough College of Technology (GBR),,,"['C', 'PF']",{'channel_id': '1153292587369517056'},Freeland,nba,,,,C,1451,,38.0,,freeland,3.0
,1997-11-19,,,,zachcollins,00238C40718B,b5310b38-a378-464f-b344-928adee0ed00,,CHI,,2.0,1756509625960.0,,True,,[],20001834.0,Bishop Gorman (NV),,955887.0,zach,ACT,4162.0,#zachcollins-NBA-CHI-12,,C,250,,Zach Collins,,,83,Zach,,Gonzaga,,330.0,['C'],{'channel_id': '1113936516817616896'},Collins,nba,,,,C,1866,,27.0,12.0,collins,7.0
,1993-01-29,,,,shawnlong,,f53005a6-fdb2-4457-823a-7765cecb6cbd,,,,,,,True,,[],,Morgan City (LA),,,shawn,FA,,#shawnlong-NBA-FA,,,255,,Shawn Long,,,81,Shawn,,Louisiana,,,"['C', 'PF']",{'channel_id': '1153292751140311041'},Long,nba,,,,PF,1679,,32.0,,long,1.0
,1983-02-01,,,,kevinmartin,,767837db-62fa-4fc6-b118-1d56a8b23415,,,,,,,False,,[],,Zanesville (OH),,,kevin,RET,,#kevinmartin-NBA-FA,,,204,,Kevin Martin,,,79,Kevin,,Western Carolina,,,"['PG', 'SG']",{'channel_id': '1153293139423809536'},Martin,nba,,,,SG,1186,,42.0,,martin,12.0
,1997-07-02,,,,marquesechriss,,643ac9e3-9e95-4611-b5ac-8a5416046ec5,Ankle,,,,1665873944484.0,,True,,[],,Pleasant Grove (CA),,884141.0,marquese,FA,3855.0,#marquesechriss-NBA-FA,,,240,,Marquese Chriss,,,81,Marquese,,Washington,,,['C'],"{'channel_id': '1153292030428860416', 'fantasy_positions': 'C,PF'}",Chriss,nba,,DTD,,C,1738,,28.0,,chriss,6.0
,1999-07-18,,,,jalencrutcher,DC72D88EC4D5,a7e0ef8d-25c0-4865-b8f1-044f1d6528ff,,,,,1740943210432.0,,True,,[],,Ridgeway (TN),,1076269.0,jalen,FA,5454.0,#jalencrutcher-NBA-FA,,,175,,Jalen Crutcher,,,74,Jalen,,Dayton,,549.0,"['PG', 'SG']",{'channel_id': '1145053944578351104'},Crutcher,nba,,,,PG,2382,,26.0,,crutcher,3.0
,1982-12-19,,,,mowilliams,,e43acd9a-43b7-4676-9e97-2ba1d34ef2de,,,,,,,False,,[],,Murrah (MS),,,mo,RET,,#mowilliams-NBA-FA,,,198,,Mo Williams,,,73,Mo,,Alabama,,,"['PG', 'SG']",{'channel_id': '1153292317117927424'},Williams,nba,,,,PG,1454,,42.0,,williams,13.0
,2000-01-26,,Surgery,,dariusgarland,580C5919659E,b79b88e1-35ef-4947-8a61-f6ec631a1e15,Toe,CLE,,1.0,1758649847988.0,,True,,[],20002270.0,Brentwood Academy (TN),,1134262.0,darius,ACT,4749.0,#dariusgarland-NBA-CLE-10,,PG,192,,Darius Garland,,,73,Darius,,Vanderbilt,,54.0,['PG'],{'channel_id': '1113936489604972544'},Garland,nba,,Out,,PG,2007,,25.0,10.0,garland,6.0
,2002-07-03,,,,oliviermaxenceprosper,FBE6769F1FCB,599e6bbf-54a5-431b-b542-1817a0942369,,MEM,,8.0,1757004643512.0,,True,,[],20003067.0,NBA Academy Latin America (MEX),,1232483.0,oliviermaxence,TWO-WAY,5930.0,#oliviermaxenceprosper-NBA-MEM-18,,SF,230,,Olivier-Maxence Prosper,,,79,Olivier-Maxence,,Marquette,,373.0,"['C', 'PF', 'SF']",{'channel_id': '1113936528314204160'},Prosper,nba,,,,PF,2585,,23.0,18.0,prosper,2.0
,2000-10-28,,,,charlesbassey,CD99BB67884D,eb063340-43d5-4f5c-8097-fa6e40b6f5e2,,ATL,,,1757535650279.0,,True,,[],20002703.0,DeSales (KY),,1138669.0,charles,ACT,4833.0,#charlesbassey-NBA-ATL-28,,,230,,Charles Bassey,,,82,Charles,,Western Kentucky,,,['C'],{'channel_id': '1113936517270601728'},Bassey,nba,,,,C,2265,,24.0,28.0,bassey,3.0
,1994-07-30,,,,jayseanpaige,,331c9084-d375-42c4-985b-08222a6af6d4,,,,,,,True,,[],,Jamestown (NY),,843798.0,jaysean,FA,5068.0,#jayseanpaige-NBA-FA,,,200,,Jaysean Paige,,,74,Jaysean,,West Virginia,,,"['PG', 'SG']",{'channel_id': '1153293275063406592'},Paige,nba,,,,PG,2405,,31.0,,paige,1.0
,1994-11-04,,,,trevonbluiett,,a33facf8-8f0b-4703-a4d1-dd38c172ea1c,,,,,,,True,,[],,Park Tudor (IN),,,trevon,FA,,#trevonbluiett-NBA-FA,,,198,,Trevon Bluiett,,,78,Trevon,,Xavier,,,"['PG', 'SG']",{'channel_id': '1153292767548428288'},Bluiett,nba,,,,SG,1947,,30.0,,bluiett,1.0
,2000-01-01,,Bruise,,kobebrown,5935579863ED,83d5d358-9559-49fb-8cde-833d8d5eb108,Ankle,LAC,,4.0,1753056603440.0,,True,,[],20003072.0,Lee (AL),,1176611.0,kobe,ACT,5957.0,#kobebrown-NBA-LAC-24,,PF,250,,Kobe Brown,,,79,Kobe,,Missouri,,356.0,"['C', 'PF']",{'channel_id': '1113936520756068352'},Brown,nba,,DTD,,PF,2579,,25.0,24.0,brown,2.0
,1990-09-21,,,,traviswear,,798094cc-74f9-4792-92fb-f6f6cb962766,,,,,,,True,,[],,Mater Dei (CA),,,travis,FA,3701.0,#traviswear-NBA-FA,,,219,,Travis Wear,,,81,Travis,,UCLA,,,"['PF', 'SF']",{'channel_id': '1153292499104583680'},Wear,nba,,,,SF,1497,,35.0,,wear,2.0
,2000-11-16,,,,lesterquinones,8EC9D9459413,09132733-2306-42e8-869e-2172ed2c77e0,,ORL,,,1755824429243.0,,True,,[],20002935.0,Brentwood (NY),,1175110.0,lester,ACT,5669.0,#lesterquinones-NBA-ORL-24,,,208,,Lester Quinones,,,76,Lester,,Memphis,,512.0,"['PF', 'SF']",{'channel_id': '1144691455437086720'},Quinones,nba,,,,PF,2411,,24.0,24.0,quinones,3.0
,1986-09-09,,,,lucmbahamoute,,a696f51d-0329-4d74-a52a-1d5ef80a1bc8,,,,,1599233751840.0,,True,,[],,Montverde Academy (FL),,,luc,FA,2971.0,#lucmbahamoute-NBA-FA,,,230,,Luc Mbah a Moute,,,80,Luc,,UCLA,,,"['PF', 'SF']",{'channel_id': '1153292309870170112'},Mbah a Moute,nba,,,,PF,1192,,39.0,,mbahamoute,12.0
,2005-11-26,,,,carterbryant,,85cd25fd-f437-48dd-b736-af5422c0feb7,Undisclosed,SAS,,3.0,1757024445125.0,,True,,[],20003459.0,Fountain Valley (CA),,,carter,ACT,6556.0,#carterbryant-NBA-SAS-11,,SF,225,,Carter Bryant,,,80,Carter,,Arizona,,309.0,"['PF', 'SF']",{'channel_id': '1243819686152376320'},Bryant,nba,,DTD,,PF,4753,,19.0,11.0,bryant,0.0
,1996-08-15,,,,brucebrown,CF75D79DC2BD,fc058e75-1015-4bbe-8fab-925d5f6d83fb,,DEN,,2.0,1756236006361.0,,True,,[],20002040.0,Vermont Academy (VT),,941834.0,bruce,ACT,4403.0,#brucebrown-NBA-DEN-11,,PG,202,,Bruce Brown,,,76,Bruce,,Miami (FL),,227.0,"['PG', 'SF', 'SG']",{'channel_id': '1113936520093368320'},Brown,nba,,,,SG,1909,,29.0,11.0,brown,6.0
,1985-09-26,,,,gregstiemsma,,fe6c0b34-aadf-403c-bc8c-bca254544d04,,,,,,,False,,[],,Randolph (WI),,,greg,RET,,#gregstiemsma-NBA-FA,,,260,,Greg Stiemsma,,,83,Greg,,Wisconsin,,,['C'],{'channel_id': '1153292125702475776'},Stiemsma,nba,,,,C,1278,,40.0,,stiemsma,4.0
,2004-10-06,,,,bronnyjames,D88C98286D3F,e693c3a1-c958-48d5-9edc-46d95aae0ad1,Undisclosed,LAL,,4.0,1757096434823.0,,True,,[],20003212.0,Sierra Canyon (CA),,1463593.0,bronny,ACT,6251.0,#bronnyjames-NBA-LAL-9,,PG,210,,Bronny James,,,75,Bronny,,USC,,285.0,"['PG', 'SG']",{'channel_id': '1113936508055715840'},James,nba,,DTD,,PG,2755,,20.0,9.0,james,1.0
,1992-12-02,,,,simbhullar,,2deb2a0f-95f1-4f33-a471-cad4e7cef3c3,,,,,,,True,,[],,Huntington Prep (WV),,,sim,FA,,#simbhullar-NBA-FA,,,360,,Sim Bhullar,,,89,Sim,,New Mexico State,,,['C'],{'channel_id': '1153292033008357376'},Bhullar,nba,,,,C,1578,,32.0,,bhullar,1.0
,1996-07-09,,,,kevinhervey,,435f01d1-10c2-4dab-bd2a-1f50c0834490,,,,,1609358738317.0,,True,,[],,Arlington Bowie (TX),,,kevin,FA,4460.0,#kevinhervey-NBA-FA,,,230,,Kevin Hervey,,,80,Kevin,,Texas-Arlington,,,"['PF', 'SF']",{'channel_id': '1153292273815932928'},Hervey,nba,,,,PF,2096,,29.0,,hervey,1.0
,1999-09-15,,Surgery,,jarenjackson,3806ED3C1BC0,3e492a6a-ed3c-499d-b3f5-ff68ca16f6fd,Toe,MEM,,1.0,1758968128196.0,,True,,[],20001991.0,Park Tudor (IN),,1078662.0,jaren,ACT,4384.0,#jarenjackson-NBA-MEM-8,,PF,242,,Jaren Jackson,,,82,Jaren,,Michigan State,,37.0,"['C', 'PF']","{'channel_id': '1113936504809324544', 'injury_override_regular_2020_5': 'Out'}",Jackson,nba,,DTD,,C,1924,,26.0,8.0,jackson,7.0
,1985-12-03,,,,brianroberts,,eb1f731e-653d-435f-8ccb-3a7f15f84116,,,,,,,False,,[],,St. John's (OH),,,brian,RET,,#brianroberts-NBA-FA,,,173,,Brian Roberts,,,73,Brian,,Dayton,,,"['PG', 'SG']",{'channel_id': '1153292924843216896'},Roberts,nba,,,,PG,1273,,39.0,,roberts,5.0
,2001-05-22,,,,isaiahstewart,5F65A3C82CB7,9d4d6c87-78db-4556-b94a-bb8d566dd004,,DET,,2.0,1759157443980.0,,True,,[],20002541.0,La Lumiere School (IN),,1177050.0,isaiah,ACT,5137.0,#isaiahstewart-NBA-DET-28,,C,250,,Isaiah Stewart,,,80,Isaiah,,Washington,,208.0,['C'],{'channel_id': '1113936498526257152'},Stewart,nba,,,,C,2159,,24.0,28.0,stewart,5.0
,1993-10-25,,,,williamhoward,,1d4ea978-fbaa-4231-9258-856bd7f3f7a8,,,,,1596048607842.0,,True,,[],,INSEP (FRA),,,william,FA,4960.0,#williamhoward-NBA-FA,,,207,,William Howard,,,80,William,,,,,['PF'],{'channel_id': '1153292059524747264'},Howard,nba,,,,SF,2047,,31.0,,howard,1.0
,1978-09-09,,,,shanebattier,,e8482324-a0fa-43fe-88bf-96ec27ea502b,,,,,,,False,,[],,Detroit Country Day (MI),,,shane,RET,,#shanebattier-NBA-FA,,,220,,Shane Battier,,,80,Shane,,Duke,,,"['PF', 'SF']",{'channel_id': '1153292874507374592'},Battier,nba,,,,SF,1372,,47.0,,battier,13.0
,1991-03-23,,,,facundocampazzo,,5536a7c6-d5f6-4957-9b69-1e64ff67b643,,,,,1669649428719.0,,True,,[],,,,661004.0,facundo,FA,4070.0,#facundocampazzo-NBA-FA,,,195,,Facundo Campazzo,,,70,Facundo,,,,,['PG'],{'channel_id': '1153293102308413440'},Campazzo,nba,,,,PG,2191,,34.0,,campazzo,2.0
,1992-10-09,,,,jeriangrant,,b7bffcc9-dad4-4363-b2db-41d2c25475b5,,,,,1593098109054.0,,True,,[],,DeMatha (MD),,,jerian,FA,3649.0,#jeriangrant-NBA-FA,,,205,,Jerian Grant,,,76,Jerian,,Notre Dame,,,"['PG', 'SG']",{'channel_id': '1153292694429126656'},Grant,nba,,,,SG,1592,,32.0,,grant,5.0
,1991-06-24,,,,davidstockton,,64f8cb7d-5d7a-4295-b258-e24f6c6d02cc,,,,,1663953903344.0,,True,,[],,Gonzaga Preparatory School (WA),,,david,FA,3703.0,#davidstockton-NBA-FA,,,165,,David Stockton,,,71,David,,Gonzaga,,,"['PG', 'SG']",{'channel_id': '1153292189783052288'},Stockton,nba,,,,PG,1579,,34.0,,stockton,2.0
,1990-12-28,,,,johnhenson,,c555e067-c4d5-43f6-99af-716b6005cbba,,,,,1618518919917.0,,True,,[],,Sickles (FL),,,john,FA,3308.0,#johnhenson-NBA-FA,,,219,,John Henson,,,81,John,,North Carolina,,459.0,"['C', 'PF']",{'channel_id': '1153292604272562176'},Henson,nba,,,,PF,1388,,34.0,,henson,8.0
,1993-08-02,,,,gabeyork,,2a6aabcb-aaf9-49bd-b38f-d43bcb945a2b,,,,,1680191738818.0,,True,,[],,Orange Lutheran (CA),,696050.0,gabe,FA,3988.0,#gabeyork-NBA-FA,,,185,,Gabe York,,,75,Gabe,,Arizona,,,"['PG', 'SG']",{'channel_id': '1153292315167576064'},York,nba,,,,SG,2403,,32.0,,york,1.0
,1995-07-26,,,,marialshayok,,0a530034-a07c-4db3-a99e-17c5254c07e1,,,,,1606776439363.0,,True,,[],,Blair Academy (NJ),,,marial,FA,4935.0,#marialshayok-NBA-FA,,,198,,Marial Shayok,,,77,Marial,,Iowa State,,,['SG'],{'channel_id': '1153292973497143296'},Shayok,nba,,,,SG,2016,,30.0,,shayok,1.0
,1998-02-04,,Strain,,malikmonk,0555E25D9CAC,3214b8de-d3ea-4188-9329-15a92f894f23,Calf,SAC,,1.0,1754850046706.0,,True,,[],20001833.0,Bentonville (AR),,957492.0,malik,ACT,4117.0,#malikmonk-NBA-SAC-0,,PG,200,,Malik Monk,,,75,Malik,,Kentucky,,106.0,"['SF', 'SG']",{'channel_id': '1113936535557767168'},Monk,nba,,DTD,,SG,1779,,27.0,0.0,monk,8.0
,1994-08-23,,,,jusufnurkic,4001629E2FBA,a8b48aa9-cf98-4a87-8bba-e88eead8cdaa,,UTA,,2.0,1756509626258.0,,True,,[],20000827.0,,,830642.0,jusuf,ACT,3580.0,#jusufnurkic-NBA-UTA-30,,C,290,,Jusuf Nurkić,,,84,Jusuf,,,,164.0,['C'],{'channel_id': '1113936530755289088'},Nurkić,nba,,,,C,1583,,31.0,30.0,nurkic,11.0
,1993-03-02,,,,nicolasbrussino,,7f60389c-bf18-4eca-b4a4-67c917ab65fe,,,,,,,True,,[],,,,,nicolas,FA,,#nicolasbrussino-NBA-FA,,,195,,Nicolás Brussino,,,80,Nicolás,,,,,"['PF', 'SF']",{'channel_id': '1153292271236435968'},Brussino,nba,,,,SF,1733,,32.0,,brussino,1.0
,2002-12-02,,,,jaylontyson,708EEEB44C85,90b52759-3f0e-4d93-b5ca-fcb53afce857,,CLE,,3.0,1752975958252.0,,True,,[],20003233.0,John Paul II (TX),,1342747.0,jaylon,ACT,6277.0,#jaylontyson-NBA-CLE-20,,SF,215,,Jaylon Tyson,,,78,Jaylon,,California,,374.0,"['PF', 'SF']",{'channel_id': '1113936489240068096'},Tyson,nba,,,,SF,2712,,22.0,20.0,tyson,1.0
,1998-04-01,,,,mitchellrobinson,16C71BA69D30,97e25d19-7c5c-49f9-91c0-5cd9b9cebdcb,,NYK,,1.0,1759431910496.0,,True,,[],20002016.0,Chalmette (LA),,1076265.0,mitchell,ACT,4426.0,#mitchellrobinson-NBA-NYK-23,,C,240,,Mitchell Robinson,,,84,Mitchell,,,,204.0,['C'],{'channel_id': '1113936487964999680'},Robinson,nba,,,,C,1887,,27.0,23.0,robinson,7.0
,1984-01-28,,,,andreiguodala,,9fdcd102-1c82-4e32-b366-c93139352c75,,,,,1704068422914.0,,False,,[],,Lanphier (IL),,173004.0,andre,RET,2527.0,#andreiguodala-NBA-FA,,,215,,Andre Iguodala,,,78,Andre,,Arizona,,,"['C', 'PF', 'SF']",{'channel_id': '1153292836947382272'},Iguodala,nba,,,,SF,1089,,41.0,,iguodala,19.0
,2004-07-08,,,,camwhitmore,E96FBBC9B212,aeba1657-a0df-427b-ba9a-6db9e9147304,,WAS,,2.0,1756484424491.0,,True,,[],20003037.0,Archbishop Spalding (MD),,1408228.0,cam,ACT,5934.0,#camwhitmore-NBA-WAS-1,,SG,230,,Cam Whitmore,,,79,Cam,,Villanova,,163.0,"['PF', 'SF']",{'channel_id': '1113936509506945024'},Whitmore,nba,,,,PF,2573,,21.0,1.0,whitmore,2.0
,1988-08-08,,,,danilogallinari,1BD51B891711,47cd6421-0ce1-431e-9b9c-a8d9bfd0eb04,,,,,1712990704207.0,,True,,[],,,,456448.0,danilo,FA,2953.0,#danilogallinari-NBA-FA,,,236,,Danilo Gallinari,,,82,Danilo,,,,,['PF'],{'channel_id': '1153292355441283072'},Gallinari,nba,,,,PF,1468,,37.0,,gallinari,14.0
,2001-04-17,,,,christianbraun,1747B091DAF7,cbc1a455-6cf8-4174-ace6-b0e250936f74,,DEN,,1.0,1755724814431.0,,True,,[],20002868.0,Blue Valley Northwest (KS),,1174878.0,christian,ACT,5710.0,#christianbraun-NBA-DEN-0,,SG,220,,Christian Braun,,,78,Christian,,Kansas,,76.0,"['SF', 'SG']",{'channel_id': '1113936537931743232'},Braun,nba,,,,SG,2457,,24.0,0.0,braun,3.0
