age,years_exp,stats_id,birth_country,competitions,college,full_name,birth_date,practice_participation,depth_chart_position,rotoworld_id,pandascore_id,rotowire_id,active,fantasy_data_id,team,birth_state,weight,opta_id,search_rank,fantasy_positions,status,injury_body_part,sport,injury_notes,high_school,sportradar_id,team_changed_at,first_name,yahoo_id,gsis_id,kalshi_id,birth_city,swish_id,metadata,last_name,hashtag,search_first_name,depth_chart_order,injury_status,position,news_updated,player_id,practice_description,oddsjam_id,team_abbr,search_last_name,height,number,search_full_name,injury_start_date,espn_id
,,,,[],,Ethan Miedema,,,,,,,True,,BUF,,203,,,,ACT,,nhl,,,50884bbd-b172-42ae-88be-c417f1509c0d,,Ethan,,,,,9015297.0,"{'birth_date': '2005-03-22', 'birth_place': 'Fort St. John, ON, CAN', 'college': '', 'draft_pick': '109', 'draft_round': '4', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",Miedema,#ethanmiedema-NHL-BUF-95,ethan,,,LW,,2226,,,,miedema,76,95.0,ethanmiedema,,
,1.0,,,[],,Tristan Lennox,,,,,,,True,,NYI,,193,,,,ACT,,nhl,,,e25ad12a-9847-404d-979f-5dc2dc65d63f,,Tristan,,,,,9014197.0,"{'birth_date': '2002-10-21', 'birth_place': 'Mississauga, ON, CAN', 'channel_id': '1216200262964756480', 'college': '', 'draft_pick': '93', 'draft_round': '3', 'draft_year': '2021', 'high_school': '', 'rookie_year': '2024'}",Lennox,#tristanlennox-NHL-NYI-35,tristan,,,G,,2827,,,,lennox,75,35.0,tristanlennox,,
,9.0,,,[],,Rasmus Andersson,,,,,,,True,,CGY,,202,,,,ACT,,nhl,,,19ba927d-c4fe-4501-8c74-9a0e07c521de,,Rasmus,,,,,9000142.0,"{'birth_date': '1996-10-27', 'birth_place': 'Malmo,, SWE', 'channel_id': '1157130966334984192', 'college': '', 'draft_pick': '53', 'draft_round': '2', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2016'}",Andersson,#rasmusandersson-NHL-CGY-4,rasmus,,,D,,1171,,,,andersson,73,4.0,rasmusandersson,,
,4.0,,,[],,Lukas Dostal,,,,,,,True,,ANA,,190,,,,ACT,,nhl,,,1bbe4c78-3f85-425a-b5e9-790d005630d6,,Lukas,,,,,9012794.0,"{'birth_date': '2000-06-22', 'birth_place': 'Brno,, CZE', 'channel_id': '1157131338252308480', 'college': '', 'draft_pick': '85', 'draft_round': '3', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2021'}",Dostal,#lukasdostal-NHL-ANA-1,lukas,,,G,,1865,,,,dostal,74,1.0,lukasdostal,,
,,,,[],,Luke Misa,,,,,,,True,,CGY,,170,,,,ACT,,nhl,,,5838f5de-1e66-4a3b-bf92-95c2d5102400,,Luke,,,,,9025024.0,"{'birth_date': '2005-11-25', 'birth_place': 'Oakville, ON, CAN', 'college': '', 'draft_pick': '150', 'draft_round': '5', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",Misa,#lukemisa-NHL-CGY-78,luke,,,C,,3266,,,,misa,70,78.0,lukemisa,,
,9.0,,,[],,Gustav Forsling,,,,,,,True,,FLA,,199,,,,ACT,,nhl,,,a24e0f46-9cad-49dd-b07f-7835e0848d99,,Gustav,,,,,9000024.0,"{'birth_date': '1996-06-12', 'birth_place': 'Linkoping,, SWE', 'channel_id': '1157131330970996736', 'college': '', 'draft_pick': '126', 'draft_round': '5', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2016'}",Forsling,#gustavforsling-NHL-FLA-42,gustav,,,D,,1854,,,,forsling,73,42.0,gustavforsling,,
,,,,[],,Helge Grans,,,,,,,True,,PHI,,205,,,,ACT,,nhl,,,d41f1ef9-5de8-43d9-b87b-4a63e777d144,,Helge,,,,,9013564.0,"{'birth_date': '2002-05-10', 'birth_place': 'Ljungby,, SWE', 'channel_id': '1164273003496734720', 'college': '', 'draft_pick': '35', 'draft_round': '2', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",Grans,#helgegrans-NHL-PHI-3,helge,,,D,,2575,,,,grans,76,3.0,helgegrans,,
,10.0,,,[],,Joel Edmundson,,,,,,,True,,LA,,221,,,,ACT,,nhl,,,16d46661-808a-4dbe-b5e5-4374f49d9b4d,,Joel,,,,,8476441.0,"{'birth_date': '1993-06-28', 'birth_place': 'Brandon, MB, CAN', 'channel_id': '1157130921661452288', 'college': '', 'draft_pick': '46', 'draft_round': '2', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2015'}",Edmundson,#joeledmundson-NHL-LA-6,joel,,,D,,1527,,,,edmundson,77,6.0,joeledmundson,,
,,,,[],Boston University,Jack Murtagh,,,,,,,True,,PHI,,195,,,,UDP,,nhl,,,e2324e8a-efe9-4775-85a5-a66c551fcaae,,Jack,,,,,,"{'birth_date': '2007-08-22', 'birth_place': 'East Greenbush, NY, USA', 'channel_id': '1244768458978119680', 'college': 'Boston University', 'draft_pick': '40', 'draft_round': '2', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",Murtagh,#jackmurtagh-NHL-PHI,jack,,,LW,,3832,,,,murtagh,73,,jackmurtagh,,
,12.0,,,[],,Hampus Lindholm,,,,,,,True,,BOS,,224,,,,ACT,,nhl,,,671bbc9e-99ea-4c1f-b871-f8efd53b0d8f,,Hampus,,,,,8476854.0,"{'birth_date': '1994-01-20', 'birth_place': 'Helsingborg,, SWE', 'channel_id': '1157131119435468800', 'college': '', 'draft_pick': '6', 'draft_round': '1', 'draft_year': '2012', 'high_school': '', 'rookie_year': '2013'}",Lindholm,#hampuslindholm-NHL-BOS-27,hampus,,,D,,1457,,,,lindholm,76,27.0,hampuslindholm,,
,,,,[],,Noah Warren,,,,,,,True,,ANA,,214,,,,ACT,,nhl,,,93ce680c-7ce0-4200-bc9d-69bb440c8a61,,Noah,,,,,9014778.0,"{'birth_date': '2004-07-15', 'birth_place': 'Montreal, QC, CAN', 'channel_id': '1273880365982830592', 'college': '', 'draft_pick': '42', 'draft_round': '2', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}",Warren,#noahwarren-NHL-ANA-47,noah,,,D,,2275,,,,warren,76,47.0,noahwarren,,
,9.0,,,[],,Andreas Englund,,,,,,,True,,NSH,,200,,,,ACT,,nhl,,,8eef97c0-56c8-493b-bd12-9ab5b1456bda,,Andreas,,,,,9000819.0,"{'birth_date': '1996-01-21', 'birth_place': 'Stockholm,, SWE', 'channel_id': '1157130929743876096', 'college': '', 'draft_pick': '40', 'draft_round': '2', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2016'}",Englund,#andreasenglund-NHL-NSH-8,andreas,,,D,,1336,,,,englund,76,8.0,andreasenglund,,
,,,,[],,Will Cranley,,,,,,,True,,STL,,185,,,,ACT,,nhl,,,b98086fb-95e7-45ae-b3f0-8fbdd850a5c1,,Will,,,,,9013796.0,"{'birth_date': '2002-02-26', 'birth_place': 'Peterborough, ON, CAN', 'channel_id': '1197975077237305344', 'college': '', 'draft_pick': '163', 'draft_round': '6', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",Cranley,#willcranley-NHL-STL-31,will,,,G,,2353,,,,cranley,76,31.0,willcranley,,
,,,,[],,Simon Zether,,,,,,,True,,FLA,,186,,,,UDP,,nhl,,,d487d291-620e-4e85-b54b-e5ba2c3f0175,,Simon,,,,,,"{'birth_date': '2005-10-18', 'birth_place': 'Helsingborg,, SWE', 'college': '', 'draft_pick': '129', 'draft_round': '4', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",Zether,#simonzether-NHL-FLA,simon,,,C,,3359,,,,zether,75,,simonzether,,
,,,,[],Denver,Jared Wright,,,,,,,True,,LA,,178,,,,ACT,,nhl,,,76faf3ea-dc4c-410a-b8ff-793a6619c42c,,Jared,,,,,,"{'birth_date': '2002-11-22', 'birth_place': 'Burnsville, MN, USA', 'channel_id': '1217710200073486336', 'college': 'Denver', 'draft_pick': '169', 'draft_round': '6', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}",Wright,#jaredwright-NHL-LA-53,jared,,,RW,,3721,,,,wright,73,53.0,jaredwright,,
,6.0,,,[],,Dalton Smith,,,,,,,True,,WSH,,206,,,,ACT,,nhl,,,02d1c145-2bf5-4bd3-b040-9f44eed7ce94,,Dalton,,,,,,"{'birth_date': '1992-06-30', 'birth_place': 'Markham, ON, CAN', 'channel_id': '1273880307409375232', 'college': '', 'draft_pick': '34', 'draft_round': '2', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2019'}",Smith,#daltonsmith-NHL-WSH-75,dalton,,,LW,,2733,,,,smith,74,75.0,daltonsmith,,
,2.0,,,[],,Kevin Korchinski,,,,,,,True,,CHI,,185,,,,ACT,,nhl,,,06a3e45a-e4d6-494a-9757-26cc48e9ffbb,,Kevin,,,,,9014730.0,"{'birth_date': '2004-06-21', 'birth_place': 'Saskatoon, SK, CAN', 'channel_id': '1171581231251357696', 'college': '', 'draft_pick': '7', 'draft_round': '1', 'draft_year': '2022', 'high_school': '', 'rookie_year': '2023'}",Korchinski,#kevinkorchinski-NHL-CHI-14,kevin,,,D,,2318,,,,korchinski,73,14.0,kevinkorchinski,,
,,,,[],,Michael Buchinger,,,,,,,True,,STL,,178,,,,ACT,,nhl,,,ac69fc45-ca8d-4b89-943d-c6744f99cbe1,,Michael,,,,,9014852.0,"{'birth_date': '2004-04-25', 'birth_place': 'Markham, ON, CAN', 'channel_id': '1275269446755155968', 'college': '', 'draft_pick': '88', 'draft_round': '3', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}",Buchinger,#michaelbuchinger-NHL-STL-62,michael,,,D,,2350,,,,buchinger,71,62.0,michaelbuchinger,,
,6.0,,,[],,Klim Kostin,,,,,,,True,,SJ,,232,,,,ACT,,nhl,,,9770f3bb-aa1b-4150-8058-b82d18a584b4,,Klim,,,,,9012210.0,"{'birth_date': '1999-05-05', 'birth_place': 'Penza,, RUS', 'channel_id': '1157130944696569856', 'college': '', 'draft_pick': '31', 'draft_round': '1', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2019'}",Kostin,#klimkostin-NHL-SJ-10,klim,,,C,,1274,,,,kostin,76,10.0,klimkostin,,
,7.0,,,[],,Joshua Brown,,,,,,,True,,EDM,,220,,,,ACT,,nhl,,,442a8288-5693-450c-a3f3-8b12bef7b90f,,Joshua,,,,,9000238.0,"{'birth_date': '1994-01-21', 'birth_place': 'London, ON, CAN', 'channel_id': '1164031399473197056', 'college': '', 'draft_pick': '152', 'draft_round': '6', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2018'}",Brown,#joshuabrown-NHL-EDM-44,joshua,,,D,,1105,,,,brown,77,44.0,joshuabrown,,
,9.0,,,[],,Timo Meier,,,,,,,True,,NJ,,220,,,,ACT,,nhl,,,d85b6a42-b1d6-49e1-a53d-3e33dd19d2e1,,Timo,,,,,9000580.0,"{'birth_date': '1996-10-08', 'birth_place': 'Herisau,, CHE', 'channel_id': '1157131203657093120', 'college': '', 'draft_pick': '9', 'draft_round': '1', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2016'}",Meier,#timomeier-NHL-NJ-28,timo,,,RW,,1616,,,,meier,73,28.0,timomeier,,
,,,,[],,Coulson Pitre,,,,,,,True,,ANA,,172,,,,ACT,,nhl,,,64575ca4-e330-4412-ad53-be6aac725d1b,,Coulson,,,,,9015358.0,"{'birth_date': '2004-12-13', 'birth_place': 'Newmarket, ON, CAN', 'channel_id': '1273880362304425984', 'college': '', 'draft_pick': '65', 'draft_round': '3', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",Pitre,#coulsonpitre-NHL-ANA-55,coulson,,,RW,,2063,,,,pitre,73,55.0,coulsonpitre,,
,,,,[],,Dylan Wells,,,,,,,True,,UTA,,190,,,,ACT,,nhl,,,adebc1d8-1cc0-4e47-8684-17622508103e,,Dylan,,,,,9000993.0,"{'birth_date': '1998-01-03', 'birth_place': 'St. Catharines, ON, CAN', 'channel_id': '1273759471125942272', 'college': '', 'draft_pick': '123', 'draft_round': '5', 'draft_year': '2016', 'high_school': '', 'rookie_year': ''}",Wells,#dylanwells-NHL-UTA-90,dylan,,,G,,1905,,,,wells,74,90.0,dylanwells,,
,5.0,,,[],,Lane Pederson,,,,,,,True,,PHI,,192,,,,ACT,,nhl,,,db7df3c0-7b06-453f-9970-cf4ee91d2d7c,,Lane,,,,,9000589.0,"{'birth_date': '1997-08-04', 'birth_place': 'Saskatoon, SK, CAN', 'channel_id': '1274605239948812288', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2020'}",Pederson,#lanepederson-NHL-PHI-25,lane,,,C,,1416,,,,pederson,72,25.0,lanepederson,,
,7.0,,,[],Notre Dame,Cal Petersen,,,,,,,True,,MIN,,185,,,,ACT,,nhl,,,7f2c1e3b-ea4b-4319-8545-6cf5a0cc3c92,,Cal,,,,,9012183.0,"{'birth_date': '1994-10-19', 'birth_place': 'Waterloo, IA, USA', 'channel_id': '1268142480059019264', 'college': 'Notre Dame', 'draft_pick': '129', 'draft_round': '5', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2018'}",Petersen,#calpetersen-NHL-MIN-40,cal,,,G,,1081,,,,petersen,74,40.0,calpetersen,,
,,,,[],,David Spacek,,,,,,,True,,MIN,,174,,,,ACT,,nhl,,,afad7625-d685-4e70-bd22-cff1895d5726,,David,,,,,9014949.0,"{'birth_date': '2003-02-18', 'birth_place': 'Columbus, OH, USA', 'channel_id': '1274544709313794048', 'college': '', 'draft_pick': '153', 'draft_round': '5', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}",Spacek,#davidspacek-NHL-MIN-82,david,,,D,,2522,,,,spacek,72,82.0,davidspacek,,
,4.0,,,[],,Mason McTavish,,,,,,,True,,ANA,,219,,,,ACT,,nhl,,,96bd64dd-792e-4290-b78b-c1e841944144,,Mason,,,,,9014032.0,"{'birth_date': '2003-01-30', 'birth_place': 'Zurich,, CHE', 'channel_id': '1157131346649305088', 'college': '', 'draft_pick': '3', 'draft_round': '1', 'draft_year': '2021', 'high_school': '', 'rookie_year': '2021'}",McTavish,#masonmctavish-NHL-ANA-23,mason,,,C,,1883,,,,mctavish,73,23.0,masonmctavish,,
,6.0,,,[],,Niko Mikkola,,,,,,,True,,FLA,,204,,,,ACT,,nhl,,,65071e7e-2846-4203-8be0-b5ef38b20a5f,,Niko,,,,,9000307.0,"{'birth_date': '1996-04-27', 'birth_place': 'Kiiminki,, FIN', 'channel_id': '1157131328311808000', 'college': '', 'draft_pick': '127', 'draft_round': '5', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2019'}",Mikkola,#nikomikkola-NHL-FLA-77,niko,,,D,,1657,,,,mikkola,78,77.0,nikomikkola,,
,3.0,,,[],Ohio State,Cole McWard,,,,,,,True,,NYI,,192,,,,ACT,,nhl,,,4ed8197b-edea-4c97-a2d9-9c0164c9b6f8,,Cole,,,,,9015242.0,"{'birth_date': '2001-06-09', 'birth_place': 'Fenton, MO, USA', 'channel_id': '1170493963715485696', 'college': 'Ohio State', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2022'}",McWard,#colemcward-NHL-NYI-4,cole,,,D,,1208,,,,mcward,73,4.0,colemcward,,
,,,,[],,Mans Goos,,,,,,,True,,DAL,,190,,,,ACT,,nhl,,,99be89a2-8f18-41e5-a4cf-e87a71f0d9cb,,Mans,,,,,,"{'birth_date': '2007-05-05', 'birth_place': 'Vasteras,, SWE', 'channel_id': '1244828807043502080', 'college': '', 'draft_pick': '158', 'draft_round': '5', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",Goos,#mansgoos-NHL-DAL,mans,,,G,,3874,,,,goos,77,,mansgoos,,
,,,,[],,Stepan Hoch,,,,,,,True,,UTA,,192,,,,UDP,,nhl,,,1213aa10-c778-4f71-b7a4-906d348ffe12,,Stepan,,,,,,"{'birth_date': '2006-10-11', 'birth_place': 'Ceske Budejovice,, CZE', 'channel_id': '1244768488556351488', 'college': '', 'draft_pick': '78', 'draft_round': '3', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",Hoch,#stepanhoch-NHL-UTA,stepan,,,LW,,3859,,,,hoch,76,,stepanhoch,,
,,,,[],Minnesota State,Dryden McKay,,,,,,,True,,UTA,,183,,,,ACT,,nhl,,,68a250ae-4280-4f76-ac6b-5f639b06a36a,,Dryden,,,,,9015026.0,"{'birth_date': '1997-11-25', 'birth_place': 'Downers Grove, IL, USA', 'channel_id': '1273759468609359872', 'college': 'Minnesota State', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",McKay,#drydenmckay-NHL-UTA-29,dryden,,,G,,3597,,,,mckay,72,29.0,drydenmckay,,
,,,,[],,Owen Conrad,,,,,,,True,,TOR,,214,,,,ACT,,nhl,,,48b03ecd-eec7-4b25-8378-02436035b49a,,Owen,,,,,,"{'birth_date': '2007-03-10', 'birth_place': 'New Glasgow, NS, CAN', 'channel_id': '1274544632482533376', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",Conrad,#owenconrad-NHL-TOR-32,owen,,,D,,4074,,,,conrad,74,32.0,owenconrad,,
,,,,[],,Anthony Cristoforo,,,,,,,True,,DAL,,180,,,,ACT,,nhl,,,5c2db16d-fef5-4e78-ba80-5e979eb87f23,,Anthony,,,,,,"{'birth_date': '2006-02-23', 'birth_place': 'Vaughan, ON, CAN', 'channel_id': '1274544605026619392', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Cristoforo,#anthonycristoforo-NHL-DAL-73,anthony,,,D,,4055,,,,cristoforo,72,73.0,anthonycristoforo,,
,7.0,,,[],,Markus Nutivaara,,,,,,,True,,SJ,,187,,,,IR,,nhl,,,6db9bd1d-a7ed-4ecb-b5ac-98d1b3cd285d,,Markus,,,,,9000838.0,"{'birth_date': '1994-06-06', 'birth_place': 'Oulu,, FIN', 'college': '', 'draft_pick': '189', 'draft_round': '7', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2016'}",Nutivaara,#markusnutivaara-NHL-SJ-77,markus,,,D,,1132,,,,nutivaara,73,77.0,markusnutivaara,,
,11.0,,,[],,Aaron Ekblad,,,,,,,True,,FLA,,220,,,,ACT,,nhl,,,447fb3e7-2174-4db3-9dec-421728327cc4,,Aaron,,,,,8477932.0,"{'birth_date': '1996-02-07', 'birth_place': 'Windsor, ON, CAN', 'channel_id': '1157131325723922432', 'college': '', 'draft_pick': '1', 'draft_round': '1', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2014'}",Ekblad,#aaronekblad-NHL-FLA-5,aaron,,,D,,1840,,,,ekblad,76,5.0,aaronekblad,,
,16.0,,,[],,Jamie Benn,,,,,,,True,,DAL,,206,,,,ACT,,nhl,,,4294cb52-0f24-11e2-8525-18a905767e44,,Jamie,,,,,8473994.0,"{'birth_date': '1989-07-18', 'birth_place': 'Victoria, BC, CAN', 'channel_id': '1157130953382973440', 'college': '', 'draft_pick': '129', 'draft_round': '5', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2009'}",Benn,#jamiebenn-NHL-DAL-14,jamie,,,LW,,1151,,,,benn,75,14.0,jamiebenn,,
,10.0,,,[],Boston University,Evan Rodrigues,,,,,,,True,,FLA,,182,,,,ACT,,nhl,,,a5e54f64-6198-498f-b402-1c211f68caab,,Evan,,,,,8478542.0,"{'birth_date': '1993-07-28', 'birth_place': 'Toronto, ON, CAN', 'channel_id': '1157131331612725248', 'college': 'Boston University', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2015'}",Rodrigues,#evanrodrigues-NHL-FLA-17,evan,,,C,,1238,,,,rodrigues,71,17.0,evanrodrigues,,
,,,,[],,Henrik Tikkanen,,,,,,,True,,NYI,,201,,,,ACT,,nhl,,,0d9b943a-59e0-426f-8130-f72f41ffb8a6,,Henrik,,,,,9013884.0,"{'birth_date': '2000-09-28', 'birth_place': 'Lohja,, FIN', 'channel_id': '1274182245418008576', 'college': '', 'draft_pick': '214', 'draft_round': '7', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",Tikkanen,#henriktikkanen-NHL-NYI-70,henrik,,,G,,2877,,,,tikkanen,80,70.0,henriktikkanen,,
,,,,[],,Andrey Krutov,,,,,,,True,,CAR,,174,,,,UDP,,nhl,,,ef2172f6-1b26-4b8b-bda1-e4294ca30d9d,,Andrey,,,,,,"{'birth_date': '2006-04-25', 'birth_place': 'Togliatti,, RUS', 'college': '', 'draft_pick': '220', 'draft_round': '7', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",Krutov,#andreykrutov-NHL-CAR,andrey,,,LW,,3434,,,,krutov,71,,andreykrutov,,
,,,,[],,Jack Malone,,,,,,,True,,NJ,,190,,,,ACT,,nhl,,,a329cb37-84e4-4e59-a47a-f418c649d355,,Jack,,,,,9025225.0,"{'birth_date': '2000-10-13', 'birth_place': 'Danville, CA, USA', 'channel_id': '1274423882601758720', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Malone,#jackmalone-NHL-NJ-41,jack,,,C,,3647,,,,malone,73,41.0,jackmalone,,
,15.0,,,[],,Josh Bailey,,,,,,,True,,OTT,,200,,,,ACT,,nhl,,,432432ef-0f24-11e2-8525-18a905767e44,,Josh,,,,,8474573.0,"{'birth_date': '1989-10-02', 'birth_place': 'Bowmanville, ON, CAN', 'college': '', 'draft_pick': '9', 'draft_round': '1', 'draft_year': '2008', 'high_school': '', 'rookie_year': '2008'}",Bailey,#joshbailey-NHL-OTT,josh,,,RW,,1633,,,,bailey,73,,joshbailey,,
,3.0,,,[],,Oskar Olausson,,,,,,,True,,SJ,,180,,,,ACT,,nhl,,,198d7971-76f9-42c3-8c84-de54b97748a7,,Oskar,,,,,9014078.0,"{'birth_date': '2002-11-10', 'birth_place': 'Stockholm,, SWE', 'channel_id': '1180399231211405312', 'college': '', 'draft_pick': '28', 'draft_round': '1', 'draft_year': '2021', 'high_school': '', 'rookie_year': '2022'}",Olausson,#oskarolausson-NHL-SJ-17,oskar,,,RW,,2316,,,,olausson,73,17.0,oskarolausson,,
,9.0,,,[],,Ivan Barbashev,,,,,,,True,,VGK,,203,,,,ACT,,nhl,,,58f4e5f9-6811-48b7-b180-02a433ebf1a3,,Ivan,,,,,8477964.0,"{'birth_date': '1995-12-14', 'birth_place': 'Moscow,, RUS', 'channel_id': '1157130908956905472', 'college': '', 'draft_pick': '33', 'draft_round': '2', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2016'}",Barbashev,#ivanbarbashev-NHL-VGK-49,ivan,,,C,,1043,,,,barbashev,72,49.0,ivanbarbashev,,
,6.0,,,[],,Mathieu Olivier,,,,,,,True,,CBJ,,226,,,,ACT,,nhl,,,a6ce3f5f-520a-487d-bbba-3e7aae330953,,Mathieu,,,,,9000683.0,"{'birth_date': '1997-02-11', 'birth_place': 'Biloxi, MS, USA', 'channel_id': '1157131093590167552', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2019'}",Olivier,#mathieuolivier-NHL-CBJ-24,mathieu,,,RW,,1407,,,,olivier,73,24.0,mathieuolivier,,
,,,,[],,Kasper Pikkarainen,,,,,,,True,,NJ,,197,,,,ACT,,nhl,,,8b420d0d-05e2-4cd9-9403-dc2ee9a36c4b,,Kasper,,,,,9024957.0,"{'birth_date': '2006-08-07', 'birth_place': 'Helsinki,, FIN', 'college': '', 'draft_pick': '85', 'draft_round': '3', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",Pikkarainen,#kasperpikkarainen-NHL-NJ-54,kasper,,,RW,,3327,,,,pikkarainen,75,54.0,kasperpikkarainen,,
,14.0,,,[],,Adam Larsson,,,,,,,True,,SEA,,207,,,,ACT,,nhl,,,43217d79-0f24-11e2-8525-18a905767e44,,Adam,,,,,8476457.0,"{'birth_date': '1992-11-12', 'birth_place': 'Skelleftea,, SWE', 'channel_id': '1157130892209049600', 'college': '', 'draft_pick': '4', 'draft_round': '1', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2011'}",Larsson,#adamlarsson-NHL-SEA-6,adam,,,D,,1005,,,,larsson,75,6.0,adamlarsson,,
,,,,[],,Tanner Dickinson,,,,,,,True,,STL,,169,,,,ACT,,nhl,,,387411fb-eec3-4612-8d8b-fa697ae086b5,,Tanner,,,,,9013715.0,"{'birth_date': '2002-03-05', 'birth_place': 'Perrysburg, OH, USA', 'college': '', 'draft_pick': '119', 'draft_round': '4', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",Dickinson,#tannerdickinson-NHL-STL-78,tanner,,,C,,2337,,,,dickinson,72,78.0,tannerdickinson,,
,,,,[],,Simon Motew,,,,,,,True,,MTL,,180,,,,ACT,,nhl,,,686736aa-2b72-4a13-bee3-298be085ca8e,,Simon,,,,,9015028.0,"{'birth_date': '2003-03-31', 'birth_place': 'Highland Park, IL, USA', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Motew,#simonmotew-NHL-MTL-97,simon,,,D,,3486,,,,motew,73,97.0,simonmotew,,
,,,,[],Ohio State,Mason Jobst,,,,,,,True,,BUF,,185,,,,ACT,,nhl,,,464d3b43-8684-4c20-a879-586fddff2183,,Mason,,,,,9013108.0,"{'birth_date': '1994-02-17', 'birth_place': 'Speedway, IN, USA', 'college': 'Ohio State', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Jobst,#masonjobst-NHL-BUF-49,mason,,,C,,2656,,,,jobst,68,49.0,masonjobst,,
,,,,[],,Justin Gill,,,,,,,True,,NYI,,196,,,,ACT,,nhl,,,90350052-81c7-4987-87cc-e898ea134eb8,,Justin,,,,,9015329.0,"{'birth_date': '2003-01-27', 'birth_place': 'St. Joseph, QC, CAN', 'college': '', 'draft_pick': '145', 'draft_round': '5', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",Gill,#justingill-NHL-NYI-64,justin,,,C,,2122,,,,gill,72,64.0,justingill,,
,12.0,,,[],,Dylan McIlrath,,,,,,,True,,WSH,,240,,,,ACT,,nhl,,,43321f8a-0f24-11e2-8525-18a905767e44,,Dylan,,,,,8475795.0,"{'birth_date': '1992-04-20', 'birth_place': 'Winnipeg, MB, CAN', 'channel_id': '1157131282338041856', 'college': '', 'draft_pick': '10', 'draft_round': '1', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2013'}",McIlrath,#dylanmcilrath-NHL-WSH-52,dylan,,,D,,2606,,,,mcilrath,77,52.0,dylanmcilrath,,
,5.0,,,[],,Austin Strand,,,,,,,True,,NJ,,215,,,,ACT,,nhl,,,5e7a867f-9c01-44a6-ab6c-20d7a30944d0,,Austin,,,,,9012604.0,"{'birth_date': '1997-02-17', 'birth_place': 'Calgary, AB, CAN', 'channel_id': '1274423874565472256', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2020'}",Strand,#austinstrand-NHL-NJ-82,austin,,,D,,2974,,,,strand,75,82.0,austinstrand,,
,,,,[],,Conrad Fondrk,,,,,,,True,,NJ,,195,,,,UDP,,nhl,,,98811f3e-603e-41c0-a7f3-b27f1696ecaa,,Conrad,,,,,,"{'birth_date': '2007-06-01', 'birth_place': 'St. Paul, MN, USA', 'channel_id': '1244768447842242560', 'college': '', 'draft_pick': '50', 'draft_round': '2', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",Fondrk,#conradfondrk-NHL-NJ,conrad,,,C,,3819,,,,fondrk,72,,conradfondrk,,
